14,30
31,30
26,50
45,50
46,0
19,20
32,50
44,40
34,30
1,30
57,40
22,2
24,30
45,20
37,50
58,10
21,0
48,10
7,30
44,40
45,0
40,10
44,40
38,40
11,30
17,10
30,30
55,0
51,30
52,20
34,0
45,50
10,0
42,10
41,50
1,20
26,50
59,20
0,40
39,0
55,10
59,50
19,40
36,30
21,10
2,20
1,40
29,50
3,10
44,10
30,30
46,20
51,0
59,30
59,10
47,0
50,30
2,10
26,0
29,13
51,40
40,28
38,20
20,0
54,50
49,10
33,21
16,30
52,0
4,20
49,0
38,10
36,0
5,0
6,10
22,50
53,30
12,0
0,30
16,10
0,2
51,30
0,0
45,20
37,30
45,40
48,30
17,10
35,10
12,10
58,20
10,50
48,20
