0,4
0,6
0,6
0,8
0,15
0,26
0,38
0,41
0,42
0,47
0,58
1,8
1,17
1,22
1,32
1,37
1,46
1,48
1,54
2,2
2,9
2,12
2,22
2,27
2,34
2,39
2,48
3,4
3,11
3,16
3,17
3,20
3,27
3,30
3,36
3,57
4,2
4,10
4,28
4,37
4,44
4,46
4,53
5,3
5,19
5,23
5,33
5,38
5,45
5,47
5,54
6,2
6,41
6,57
6,58
7,6
7,12
7,20
7,24
7,54
8,1
8,7
8,17
8,21
8,24
8,30
8,37
8,53
8,56
9,2
9,6
9,11
9,19
9,28
9,41
9,57
10,1
10,7
10,18
10,22
10,26
10,30
10,36
10,44
10,52
11,1
11,13
11,21
11,34
11,46
11,50
12,7
12,21
12,27
12,33
12,37
12,51
13,3
13,22
13,38
13,39
13,41
14,12
14,20
14,27
14,37
14,57
14,59
15,0
15,11
15,26
15,29
15,42
15,46
15,50
16,6
16,9
16,14
16,23
16,41
16,43
16,48
17,10
17,15
17,19
17,22
