29,50
24,0
24,50
30,30
11,10
8,0
35,0
11,20
39,40
12,10
19,21
9,30
27,20
59,30
36,10
21,10
47,10
54,50
3,20
40,20
1,10
43,10
30,10
49,40
54,40
32,40
52,10
56,10
41,20
28,20
1,50
53,22
2,0
14,40
42,20
21,0
19,40
21,10
13,50
33,30
25,50
45,20
42,20
54,0
50,0
30,10
37,10
51,10
48,20
57,20
55,30
41,20
58,20
58,30
40,30
6,10
37,0
0,10
53,40
53,50
51,20
8,30
9,30
33,0
56,20
50,30
2,10
22,50
17,40
23,0
52,10
41,11
31,15
51,4
17,3
48,5
46,20
55,40
39,30
4,50
8,20
14,55
54,20
47,40
32,10
12,50
58,10
24,20
7,40
57,20
38,40
46,20
41,43
7,10
22,10
14,50
45,50
13,10
53,10
27,31
36,10
30,10
49,50
17,13
44,50
15,50
3,31
48,50
19,12
48,30
2,23
51,30
15,40
39,50
22,10
2,38
23,50
30,0
39,49
8,20
47,0
24,0
45,10
37,10
47,40
51,20
12,33
44,20
47,14
26,30
38,50
3,40
41,20
51,0
