0,5
0,8
0,11
0,15
0,22
0,25
0,34
0,45
0,52
1,0
1,6
1,12
1,23
1,35
1,42
1,49
1,54
2,4
2,27
2,36
2,40
2,50
3,10
3,18
3,21
3,32
3,40
3,44
3,51
4,4
4,8
4,12
4,19
4,29
4,50
4,56
5,8
5,17
5,28
5,45
5,51
6,7
6,23
6,37
6,45
6,56
7,2
7,12
7,21
7,32
7,52
8,6
8,13
8,20
8,29
8,35
9,4
9,19
9,35
9,44
9,53
10,17
10,39
10,55
11,5
11,20
11,25
11,42
12,17
12,41
12,56
13,5
13,24
13,35
13,45
13,54
14,10
14,37
14,54
15,12
15,23
15,29
16,33
16,49
17,18
17,19
17,20
17,23
17,30
17,51
18,3
18,5
18,17
18,21
18,38
18,56
19,5
19,14
19,38
19,38
19,40
19,51
