0,5
0,19
0,31
0,36
0,40
0,42
0,45
0,49
0,52
1,10
1,17
1,23
1,30
1,39
1,45
1,52
2,1
2,7
2,14
2,18
2,23
2,31
2,37
2,44
3,6
3,16
3,19
3,23
3,41
3,44
3,47
4,5
4,6
4,16
4,27
4,32
4,35
4,49
4,56
5,2
5,9
5,13
5,16
5,34
5,37
5,40
5,52
5,56
6,3
6,8
6,15
6,18
6,26
6,38
6,45
6,53
6,58
7,11
7,17
7,26
7,31
7,40
7,57
7,59
8,8
8,15
8,27
8,33
8,38
8,52
8,54
9,8
9,16
9,31
9,34
9,43
9,58
10,4
10,9
10,15
10,19
10,28
10,32
10,36
10,44
10,51
10,56
11,4
11,7
11,15
11,23
11,34
11,44
11,52
11,57
12,0
12,6
12,16
12,24
12,32
12,34
12,48
12,51
12,54
13,0
13,5
13,11
13,16
13,28
13,31
13,39
13,47
13,51
13,57
14,7
14,12
14,24
14,30
14,33
14,46
14,58
15,8
15,18
15,19
15,27
15,33
15,35
15,38
15,51
15,53
16,8
16,9
16,19
16,23
16,25
16,42
17,3
17,11
17,18
17,20
17,27
17,28
17,31
17,35
17,48
17,50
17,53
18,5
18,8
18,9
18,24
