level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	24	221	121	51	-1	
3	1	1	1	0	0	24	221	121	51	-1	
4	1	1	1	1	0	24	221	103	12	-1	
5	1	1	1	1	1	24	221	103	12	96	Interventions:
4	1	1	1	2	0	24	239	121	16	-1	
5	1	1	1	2	1	24	239	121	16	94	Implementation
4	1	1	1	3	0	24	259	78	13	-1	
5	1	1	1	3	1	24	259	78	13	96	Intentions
2	1	2	0	0	0	167	250	39	20	-1	
3	1	2	1	0	0	167	250	39	20	-1	
4	1	2	1	1	0	167	250	39	8	-1	
5	1	2	1	1	1	167	250	32	8	78	PHASE
5	1	2	1	1	2	203	251	3	7	78	1
4	1	2	1	2	0	167	263	31	7	-1	
5	1	2	1	2	1	167	263	31	7	92	FILTER
2	1	3	0	0	0	167	395	43	20	-1	
3	1	3	1	0	0	167	395	43	20	-1	
4	1	3	1	1	0	167	395	40	8	-1	
5	1	3	1	1	1	167	395	40	8	82	PHASE2:
4	1	3	1	2	0	167	408	43	7	-1	
5	1	3	1	2	1	167	408	43	7	91	PREPARE
2	1	4	0	0	0	0	174	640	372	-1	
3	1	4	1	0	0	0	174	640	372	-1	
4	1	4	1	1	0	0	174	640	372	-1	
5	1	4	1	1	1	0	174	640	372	95	 

