level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	23	222	377	20	-1	
3	1	1	1	0	0	23	222	377	20	-1	
4	1	1	1	1	0	23	222	377	20	-1	
5	1	1	1	1	1	23	224	119	18	96	Automate
5	1	1	1	1	2	150	222	141	20	96	self-control
5	1	1	1	1	3	299	222	101	20	96	research
2	1	2	0	0	0	23	273	246	106	-1	
3	1	2	1	0	0	23	273	246	80	-1	
4	1	2	1	1	0	23	273	246	20	-1	
5	1	2	1	1	1	23	273	47	16	96	Train
5	1	2	1	1	2	79	273	108	20	96	participants
5	1	2	1	1	3	194	274	17	15	96	to
5	1	2	1	1	4	219	273	50	16	96	resist
4	1	2	1	2	0	24	303	241	20	-1	
5	1	2	1	2	1	24	303	65	16	96	snacks
5	1	2	1	2	2	97	303	21	20	96	by
5	1	2	1	2	3	125	303	50	20	93	using
5	1	2	1	2	4	182	303	53	20	93	go/no
5	1	2	1	2	5	242	307	23	16	96	go
4	1	2	1	3	0	24	333	138	20	-1	
5	1	2	1	3	1	24	333	67	16	96	serious
5	1	2	1	3	2	99	337	63	16	96	games
3	1	2	2	0	0	24	363	198	16	-1	
4	1	2	2	1	0	24	363	198	16	-1	
5	1	2	2	1	1	24	363	91	16	96	Lawrence
5	1	2	2	1	2	123	363	17	16	95	et
5	1	2	2	1	3	147	363	20	16	95	al.
5	1	2	2	1	4	175	363	47	16	96	2015
2	1	3	0	0	0	436	455	62	17	-1	
3	1	3	1	0	0	436	455	62	17	-1	
4	1	3	1	1	0	436	455	62	17	-1	
5	1	3	1	1	1	436	455	62	17	87	STOP
2	1	4	0	0	0	408	483	118	20	-1	
3	1	4	1	0	0	408	483	118	20	-1	
4	1	4	1	1	0	408	483	118	20	-1	
5	1	4	1	1	1	408	483	50	20	96	(bold
5	1	4	1	1	2	465	483	61	20	96	frame)
2	1	5	0	0	0	0	174	640	372	-1	
3	1	5	1	0	0	0	174	640	372	-1	
4	1	5	1	1	0	0	174	640	372	-1	
5	1	5	1	1	1	0	174	640	372	95	 

