level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	25	224	517	26	-1	
3	1	1	1	0	0	25	224	517	26	-1	
4	1	1	1	1	0	25	224	517	26	-1	
5	1	1	1	1	1	25	225	73	24	96	Paper
5	1	1	1	1	2	106	230	118	20	96	summary
5	1	1	1	1	3	233	224	36	26	96	(50
5	1	1	1	1	4	280	230	75	20	95	pages
5	1	1	1	1	5	365	225	20	19	95	in
5	1	1	1	1	6	395	225	13	19	96	8
5	1	1	1	1	7	418	224	124	26	96	sections):
2	1	2	0	0	0	47	275	383	246	-1	
3	1	2	1	0	0	47	275	276	24	-1	
4	1	2	1	1	0	47	275	276	24	-1	
5	1	2	1	1	1	47	290	4	4	92	.
5	1	2	1	1	2	62	275	142	24	95	Importance
5	1	2	1	1	3	213	275	25	20	96	of
5	1	2	1	1	4	247	275	76	20	96	habits
3	1	2	2	0	0	47	307	237	20	-1	
4	1	2	2	1	0	47	307	237	20	-1	
5	1	2	2	1	1	47	323	4	4	88	.
5	1	2	2	1	2	61	307	110	20	93	Theories
5	1	2	2	1	3	180	307	18	20	93	&
5	1	2	2	1	4	208	307	76	20	96	habits
3	1	2	3	0	0	47	339	383	58	-1	
4	1	2	3	1	0	47	339	383	26	-1	
5	1	2	3	1	1	47	355	4	4	90	.
5	1	2	3	1	2	62	340	65	19	96	Habit
5	1	2	3	1	3	134	340	124	19	96	Alteration
5	1	2	3	1	4	269	340	74	19	95	Model
5	1	2	3	1	5	354	339	76	26	96	(HAM)
4	1	2	3	2	0	47	372	301	25	-1	
5	1	2	3	2	1	47	388	4	4	91	.
5	1	2	3	2	2	61	372	127	25	96	Strategies
5	1	2	3	2	3	198	373	23	19	96	to
5	1	2	3	2	4	232	372	116	20	96	intervene
3	1	2	4	0	0	47	404	237	26	-1	
4	1	2	4	1	0	47	404	237	26	-1	
5	1	2	4	1	1	47	420	4	4	88	.
5	1	2	4	1	2	62	404	85	26	96	Design
5	1	2	4	1	3	159	404	125	25	96	Principles
3	1	2	5	0	0	47	437	155	25	-1	
4	1	2	5	1	0	47	437	155	25	-1	
5	1	2	5	1	1	47	452	4	4	89	.
5	1	2	5	1	2	61	437	141	25	96	Challenges
3	1	2	6	0	0	47	469	223	20	-1	
4	1	2	6	1	0	47	469	223	20	-1	
5	1	2	6	1	1	47	485	4	4	91	.
5	1	2	6	1	2	62	469	81	20	95	Future
5	1	2	6	1	3	153	469	117	20	96	Research
3	1	2	7	0	0	47	501	173	20	-1	
4	1	2	7	1	0	47	501	173	20	-1	
5	1	2	7	1	1	47	517	4	4	86	.
5	1	2	7	1	2	61	501	159	20	95	Conclusions
2	1	3	0	0	0	31	275	14	246	-1	
3	1	3	1	0	0	31	275	14	246	-1	
4	1	3	1	1	0	32	275	9	19	-1	
5	1	3	1	1	1	32	275	9	19	96	1
4	1	3	1	2	0	31	307	13	20	-1	
5	1	3	1	2	1	31	307	13	20	96	2
4	1	3	1	3	0	32	340	12	19	-1	
5	1	3	1	3	1	32	340	12	19	96	3
4	1	3	1	4	0	31	372	14	20	-1	
5	1	3	1	4	1	31	372	14	20	96	4
4	1	3	1	5	0	32	405	13	19	-1	
5	1	3	1	5	1	32	405	13	19	93	5.
4	1	3	1	6	0	32	437	13	20	-1	
5	1	3	1	6	1	32	437	13	20	73	6
4	1	3	1	7	0	31	470	13	19	-1	
5	1	3	1	7	1	31	470	13	19	77	7.
4	1	3	1	8	0	31	502	13	19	-1	
5	1	3	1	8	1	31	502	13	19	92	8.
2	1	4	0	0	0	0	174	640	372	-1	
3	1	4	1	0	0	0	174	640	372	-1	
4	1	4	1	1	0	0	174	640	372	-1	
5	1	4	1	1	1	0	174	640	372	95	 

