level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	102	236	422	260	-1	
3	1	1	1	0	0	102	236	422	260	-1	
4	1	1	1	1	0	102	236	422	260	-1	
5	1	1	1	1	1	102	236	422	260	95	   
2	1	2	0	0	0	205	235	216	16	-1	
3	1	2	1	0	0	205	235	216	16	-1	
4	1	2	1	1	0	205	235	216	16	-1	
5	1	2	1	1	1	205	235	36	16	15	rT
5	1	2	1	1	2	244	235	33	16	17	Te
5	1	2	1	1	3	281	231	55	30	17	Loam
5	1	2	1	1	4	335	235	41	16	12	aCe
5	1	2	1	1	5	391	231	33	30	22	cot)

