level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	104	286	402	48	-1	
3	1	1	1	0	0	104	286	402	48	-1	
4	1	1	1	1	0	105	286	366	21	-1	
5	1	1	1	1	1	105	286	123	17	96	Deliberation
5	1	1	1	1	2	236	286	16	17	96	is
5	1	1	1	1	3	258	290	12	13	93	a
5	1	1	1	1	4	276	286	106	17	92	talk-based
5	1	1	1	1	5	389	290	82	17	96	process
4	1	1	1	2	0	104	312	402	22	-1	
5	1	1	1	2	1	104	313	22	16	7	RoR
5	1	1	1	2	2	131	312	151	22	17	CoML
5	1	1	1	2	3	265	308	63	30	0	Nar-Ceer
5	1	1	1	2	4	327	308	51	30	0	steele
5	1	1	1	2	5	382	308	48	30	30	(mo)
5	1	1	1	2	6	437	312	69	17	0	dol
2	1	2	0	0	0	105	364	385	69	-1	
3	1	2	1	0	0	105	364	385	69	-1	
4	1	2	1	1	0	105	364	311	21	-1	
5	1	2	1	1	1	105	364	85	17	12	UME
5	1	2	1	1	2	197	364	75	17	2	ace
5	1	2	1	1	3	308	364	25	16	0	u
5	1	2	1	1	4	335	364	24	21	0	r
5	1	2	1	1	5	367	364	49	21	0	ices
4	1	2	1	2	0	105	390	385	21	-1	
5	1	2	1	2	1	105	390	107	21	96	reasoning,
5	1	2	1	2	2	220	390	61	17	96	rather
5	1	2	1	2	3	286	390	45	17	93	than
5	1	2	1	2	4	338	390	152	21	92	position-taking
4	1	2	1	3	0	105	416	209	17	-1	
5	1	2	1	3	1	105	416	128	17	0	Colter
5	1	2	1	3	2	227	412	24	31	9	Me
5	1	2	1	3	3	240	416	74	17	6	ere

