level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	196	239	78	17	-1	
3	1	1	1	0	0	196	239	78	17	-1	
4	1	1	1	1	0	196	239	78	17	-1	
5	1	1	1	1	1	196	239	78	17	12	aly
2	1	2	0	0	0	108	242	412	256	-1	
3	1	2	1	0	0	108	242	412	256	-1	
4	1	2	1	1	0	108	242	412	256	-1	
5	1	2	1	1	1	108	242	412	256	95	    
5	1	2	1	1	2	421	242	99	60	95	  
2	1	3	0	0	0	281	239	140	21	-1	
3	1	3	1	0	0	281	239	140	21	-1	
4	1	3	1	1	0	281	239	140	21	-1	
5	1	3	1	1	1	281	235	25	29	18	in)
5	1	3	1	1	2	306	243	46	17	0	eeu
5	1	3	1	1	3	354	235	54	29	0	erLiCel
5	1	3	1	1	4	409	235	16	29	0	a)
2	1	4	0	0	0	0	174	640	372	-1	
3	1	4	1	0	0	0	174	640	372	-1	
4	1	4	1	1	0	0	174	640	372	-1	
5	1	4	1	1	1	0	174	640	372	95	  

