level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	100	328	376	73	-1	
3	1	1	1	0	0	100	328	376	73	-1	
4	1	1	1	1	0	101	328	331	17	-1	
5	1	1	1	1	1	101	328	45	17	96	How
5	1	1	1	1	2	152	332	32	13	96	are
5	1	1	1	1	3	189	328	33	17	96	the
5	1	1	1	1	4	228	328	66	17	96	values
5	1	1	1	1	5	300	328	109	17	96	embedded
5	1	1	1	1	6	414	328	18	16	96	in
4	1	1	1	2	0	100	353	376	22	-1	
5	1	1	1	2	1	100	354	221	21	21	Ecole
5	1	1	1	2	2	301	349	35	30	19	eee
5	1	1	1	2	3	340	353	136	17	0	eel)
4	1	1	1	3	0	101	379	343	22	-1	
5	1	1	1	3	1	101	379	107	22	96	negotiated
5	1	1	1	3	2	214	379	43	17	96	with
5	1	1	1	3	3	263	379	33	17	97	the
5	1	1	1	3	4	303	379	59	22	96	larger
5	1	1	1	3	5	368	379	76	21	96	public?

