level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	28	191	180	35	-1	
3	1	1	1	0	0	28	191	180	35	-1	
4	1	1	1	1	0	28	191	180	35	-1	
5	1	1	1	1	1	28	195	31	27	52	Og
5	1	1	1	1	2	59	191	70	35	92	Methods
5	1	1	1	1	3	133	196	8	13	93	&
5	1	1	1	1	4	143	191	65	35	95	Context
2	1	2	0	0	0	43	284	54	23	-1	
3	1	2	1	0	0	43	284	54	23	-1	
4	1	2	1	1	0	43	284	54	23	-1	
5	1	2	1	1	1	43	284	54	23	90	Shipt
2	1	3	0	0	0	43	347	241	74	-1	
3	1	3	1	0	0	43	347	241	74	-1	
4	1	3	1	1	0	43	347	191	17	-1	
5	1	3	1	1	1	43	347	191	17	7	Tela
4	1	3	1	2	0	43	366	241	17	-1	
5	1	3	1	2	1	26	362	45	25	0	RS
5	1	3	1	2	2	151	362	28	25	0	aur
5	1	3	1	2	3	178	362	49	25	23	en
5	1	3	1	2	4	226	362	26	25	0	ee
4	1	3	1	3	0	43	385	231	17	-1	
5	1	3	1	3	1	43	376	71	30	17	pet
5	1	3	1	3	2	126	385	126	14	0	eet
5	1	3	1	3	3	251	376	6	30	0	h
5	1	3	1	3	4	256	386	16	16	28	a
4	1	3	1	4	0	44	405	105	16	-1	
5	1	3	1	4	1	44	405	105	16	13	Deeley
2	1	4	0	0	0	306	174	334	372	-1	
3	1	4	1	0	0	306	174	334	372	-1	
4	1	4	1	1	0	306	174	334	372	-1	
5	1	4	1	1	1	306	174	334	372	95	 

