level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	43	285	239	104	-1	
3	1	1	1	0	0	44	285	238	45	-1	
4	1	1	1	1	0	44	285	238	22	-1	
5	1	1	1	1	1	44	285	136	17	96	Southeastern
5	1	1	1	1	2	187	285	95	22	96	Michigan,
4	1	1	1	2	0	45	312	136	18	-1	
5	1	1	1	2	1	45	312	66	18	96	United
5	1	1	1	2	2	118	313	63	17	96	States
3	1	1	2	0	0	43	347	228	42	-1	
4	1	1	2	1	0	43	347	228	16	-1	
5	1	1	2	1	1	43	347	56	12	11	Bee
5	1	1	2	1	2	101	347	68	12	0	ue
5	1	1	2	1	3	185	347	62	12	8	Eiri
5	1	1	2	1	4	251	347	20	12	26	od
4	1	1	2	2	0	44	367	130	22	-1	
5	1	1	2	2	1	44	367	69	22	11	SE
5	1	1	2	2	2	172	367	2	2	0	c
2	1	2	0	0	0	306	174	312	372	-1	
3	1	2	1	0	0	306	174	312	372	-1	
4	1	2	1	1	0	306	174	312	372	-1	
5	1	2	1	1	1	306	174	312	372	95	 

