level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	34	208	394	20	-1	
3	1	1	1	0	0	34	208	394	20	-1	
4	1	1	1	1	0	34	208	394	20	-1	
5	1	1	1	1	1	34	208	52	16	23	elem
5	1	1	1	1	2	96	196	42	38	21	zee
5	1	1	1	1	3	142	208	286	20	0	imc
5	1	1	1	1	4	245	196	80	38	0	ackerce
5	1	1	1	1	5	327	196	49	38	0	ge
5	1	1	1	1	6	375	196	58	38	16	Oa
2	1	2	0	0	0	44	257	526	201	-1	
3	1	2	1	0	0	53	257	517	201	-1	
4	1	2	1	1	0	447	257	84	11	-1	
5	1	2	1	1	1	447	257	84	11	0	aot
4	1	2	1	2	0	447	274	64	10	-1	
5	1	2	1	2	1	447	274	64	10	3	Pee
4	1	2	1	3	0	44	312	482	30	-1	
5	1	2	1	3	1	44	312	140	30	0	Cede!
5	1	2	1	3	2	472	323	54	8	18	reid
4	1	2	1	4	0	447	338	123	10	-1	
5	1	2	1	4	1	447	339	71	8	0	Eee
4	1	2	1	5	0	446	386	108	13	-1	
5	1	2	1	5	1	446	386	108	13	13	Sen
4	1	2	1	6	0	446	402	69	13	-1	
5	1	2	1	6	1	446	402	69	13	6	peri
4	1	2	1	7	0	447	447	86	11	-1	
5	1	2	1	7	1	447	447	86	11	19	Geeta:
2	1	3	0	0	0	528	320	36	13	-1	
3	1	3	1	0	0	528	320	36	13	-1	
4	1	3	1	1	0	528	320	36	13	-1	
5	1	3	1	1	1	528	320	36	13	95	 
2	1	4	0	0	0	471	339	10	6	-1	
3	1	4	1	0	0	471	339	10	6	-1	
4	1	4	1	1	0	471	339	10	6	-1	
5	1	4	1	1	1	471	339	10	6	95	 
2	1	5	0	0	0	73	386	107	30	-1	
3	1	5	1	0	0	73	386	107	30	-1	
4	1	5	1	1	0	102	386	78	13	-1	
5	1	5	1	1	1	102	386	78	13	3	eed
4	1	5	1	2	0	73	402	107	14	-1	
5	1	5	1	2	1	73	402	113	25	0	alana
2	1	6	0	0	0	63	448	121	9	-1	
3	1	6	1	0	0	63	448	121	9	-1	
4	1	6	1	1	0	63	448	121	9	-1	
5	1	6	1	1	1	63	448	48	8	0	ae
2	1	7	0	0	0	106	378	95	116	-1	
3	1	7	1	0	0	106	378	95	116	-1	
4	1	7	1	1	0	106	378	95	116	-1	
5	1	7	1	1	1	106	378	95	116	95	  

