level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	42	236	62	24	-1	
3	1	1	1	0	0	42	236	62	24	-1	
4	1	1	1	1	0	42	236	62	24	-1	
5	1	1	1	1	1	42	236	62	24	96	Policy
2	1	2	0	0	0	41	292	138	50	-1	
3	1	2	1	0	0	41	292	138	50	-1	
4	1	2	1	1	0	41	292	113	23	-1	
5	1	2	1	1	1	41	292	39	18	0	Ure
5	1	2	1	1	2	78	287	14	33	0	Ke
5	1	2	1	1	3	85	292	69	23	22	(ela)
4	1	2	1	2	0	41	319	138	23	-1	
5	1	2	1	2	1	41	319	138	23	95	opportunities
2	1	3	0	0	0	236	174	184	372	-1	
3	1	3	1	0	0	236	174	184	372	-1	
4	1	3	1	1	0	236	174	184	372	-1	
5	1	3	1	1	1	236	174	184	372	95	 
2	1	4	0	0	0	431	210	153	28	-1	
3	1	4	1	0	0	431	210	153	28	-1	
4	1	4	1	1	0	432	210	152	14	-1	
5	1	4	1	1	1	432	210	40	11	0	Ese
5	1	4	1	1	2	477	210	43	11	0	ech
4	1	4	1	2	0	431	227	82	11	-1	
5	1	4	1	2	1	431	227	82	11	3	Bees
2	1	5	0	0	0	430	301	137	28	-1	
3	1	5	1	0	0	430	301	137	28	-1	
4	1	5	1	1	0	431	301	136	14	-1	
5	1	5	1	1	1	431	301	55	11	14	fel
5	1	5	1	1	2	489	301	78	14	32	Keeley
4	1	5	1	2	0	430	318	113	11	-1	
5	1	5	1	2	1	430	318	113	11	0	RecN
2	1	6	0	0	0	430	332	57	7	-1	
3	1	6	1	0	0	430	332	57	7	-1	
4	1	6	1	1	0	430	332	57	7	-1	
5	1	6	1	1	1	430	332	57	7	35	rte
2	1	7	0	0	0	431	369	138	47	-1	
3	1	7	1	0	0	431	369	138	47	-1	
4	1	7	1	1	0	431	369	120	13	-1	
5	1	7	1	1	1	431	369	48	13	14	Sota
4	1	7	1	2	0	431	386	138	13	-1	
5	1	7	1	2	1	431	386	90	13	18	eee
5	1	7	1	2	2	525	386	44	13	12	nny
4	1	7	1	3	0	432	405	43	11	-1	
5	1	7	1	3	1	432	405	43	11	27	eases
2	1	8	0	0	0	432	483	150	14	-1	
3	1	8	1	0	0	432	483	150	14	-1	
4	1	8	1	1	0	432	483	150	14	-1	
5	1	8	1	1	1	432	483	32	11	96	Make
5	1	8	1	1	2	468	483	27	11	84	food
5	1	8	1	1	3	499	483	40	14	96	quality
5	1	8	1	1	4	544	484	38	10	69	salient

