level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	531	262	12	7	-1	
3	1	1	1	0	0	531	262	12	7	-1	
4	1	1	1	1	0	531	262	12	7	-1	
5	1	1	1	1	1	531	262	12	7	58	FF
2	1	2	0	0	0	74	295	168	9	-1	
3	1	2	1	0	0	74	295	168	9	-1	
4	1	2	1	1	0	74	295	168	9	-1	
5	1	2	1	1	1	74	296	34	8	96	Static
5	1	2	1	1	2	118	296	31	8	96	base
5	1	2	1	1	3	203	295	39	8	9	Movin
2	1	3	0	0	0	0	220	640	282	-1	
3	1	3	1	0	0	0	220	640	282	-1	
4	1	3	1	1	0	0	220	640	282	-1	
5	1	3	1	1	1	0	220	640	282	95	 

