level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	48	211	87	17	-1	
3	1	1	1	0	0	48	211	87	17	-1	
4	1	1	1	1	0	48	211	87	17	-1	
5	1	1	1	1	1	48	211	37	17	96	Our
5	1	1	1	1	2	90	211	45	17	96	data
2	1	2	0	0	0	471	421	72	26	-1	
3	1	2	1	0	0	471	421	72	26	-1	
4	1	2	1	1	0	471	421	72	11	-1	
5	1	2	1	1	1	471	421	72	11	6	Coa
4	1	2	1	2	0	487	437	41	10	-1	
5	1	2	1	2	1	487	437	41	10	31	Pron
2	1	3	0	0	0	51	265	353	201	-1	
3	1	3	1	0	0	51	265	353	201	-1	
4	1	3	1	1	0	51	265	353	201	-1	
5	1	3	1	1	1	51	265	353	201	95	 

