level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	33	203	152	23	-1	
3	1	1	1	0	0	33	203	152	23	-1	
4	1	1	1	1	0	33	203	152	23	-1	
5	1	1	1	1	1	33	203	37	23	96	Key
5	1	1	1	1	2	76	203	109	23	96	takeaways
2	1	2	0	0	0	78	261	494	43	-1	
3	1	2	1	0	0	78	261	494	43	-1	
4	1	2	1	1	0	78	261	494	13	-1	
5	1	2	1	1	1	71	251	16	31	16	CO
5	1	2	1	1	2	119	261	131	13	0	perce
5	1	2	1	1	3	252	261	63	11	11	NR
5	1	2	1	1	4	318	261	44	13	11	en
5	1	2	1	1	5	366	261	80	12	15	Renu
5	1	2	1	1	6	451	251	47	31	21	eee
5	1	2	1	1	7	524	251	52	31	13	ead
4	1	2	1	2	0	79	277	487	14	-1	
5	1	2	1	2	1	72	267	65	31	92	reliability,
5	1	2	1	2	2	139	267	22	31	92	and
5	1	2	1	2	3	162	267	30	31	96	food
5	1	2	1	2	4	193	267	48	31	73	quality,
5	1	2	1	2	5	242	267	22	31	96	but
5	1	2	1	2	6	266	267	29	31	96	pose
5	1	2	1	2	7	297	267	55	31	96	payment
5	1	2	1	2	8	351	267	47	31	96	method
5	1	2	1	2	9	400	267	94	31	95	incompatibility
5	1	2	1	2	10	499	267	18	31	96	and
5	1	2	1	2	11	521	267	48	31	95	limited
4	1	2	1	3	0	78	293	289	11	-1	
5	1	2	1	3	1	78	293	36	11	86	‘social
5	1	2	1	3	2	117	293	64	11	96	interaction
5	1	2	1	3	3	185	293	16	11	93	for
5	1	2	1	3	4	204	293	85	11	83	low-resourced
5	1	2	1	3	5	292	293	75	11	59	communities
2	1	3	0	0	0	35	262	29	38	-1	
3	1	3	1	0	0	35	262	29	38	-1	
4	1	3	1	1	0	35	262	29	38	-1	
5	1	3	1	1	1	35	262	29	38	95	 
2	1	4	0	0	0	36	332	526	33	-1	
3	1	4	1	0	0	36	332	526	33	-1	
4	1	4	1	1	0	36	332	526	26	-1	
5	1	4	1	1	1	36	332	27	26	4	a
5	1	4	1	1	2	77	336	59	13	5	eeu
5	1	4	1	1	3	135	328	11	25	0	ke
5	1	4	1	1	4	145	328	18	25	40	es
5	1	4	1	1	5	164	328	33	25	0	cunt
5	1	4	1	1	6	202	328	15	25	35	rey
5	1	4	1	1	7	213	336	45	10	31	Tat
5	1	4	1	1	8	262	338	24	11	21	oN
5	1	4	1	1	9	290	336	89	10	25	mercer
5	1	4	1	1	10	408	336	71	10	0	Renee
5	1	4	1	1	11	483	336	14	13	26	eer
5	1	4	1	1	12	500	336	62	13	20	ote)
4	1	4	1	2	0	77	352	387	13	-1	
5	1	4	1	2	1	70	344	45	29	91	loyalty
5	1	4	1	2	2	116	344	15	29	96	to
5	1	4	1	2	3	133	344	32	29	95	local
5	1	4	1	2	4	167	344	49	29	93	vendors
5	1	4	1	2	5	218	344	22	29	96	and
5	1	4	1	2	6	242	344	56	29	96	culturally
5	1	4	1	2	7	302	344	57	29	96	sensitive
5	1	4	1	2	8	360	344	40	29	89	health
5	1	4	1	2	9	399	344	64	29	91	strategies
2	1	5	0	0	0	77	398	451	30	-1	
3	1	5	1	0	0	77	398	451	30	-1	
4	1	5	1	1	0	77	398	451	13	-1	
5	1	5	1	1	1	77	398	21	10	17	ON
5	1	5	1	1	2	101	398	92	13	18	tet
5	1	5	1	1	3	196	398	74	13	7	get
5	1	5	1	1	4	383	398	53	13	9	akon
5	1	5	1	1	5	441	398	87	10	8	aay
4	1	5	1	2	0	77	414	215	14	-1	
5	1	5	1	2	1	77	414	61	14	0	See
5	1	5	1	2	2	142	414	47	13	27	ae
5	1	5	1	2	3	192	414	100	11	4	Cis
2	1	6	0	0	0	78	471	223	32	-1	
3	1	6	1	0	0	78	471	223	32	-1	
4	1	6	1	1	0	79	471	222	9	-1	
5	1	6	1	1	1	79	461	99	28	0	Hteartattersiect
5	1	6	1	1	2	177	461	87	28	0	Lunlcakeaabaar
5	1	6	1	1	3	266	461	38	28	36	cond
4	1	6	1	2	0	79	482	218	9	-1	
5	1	6	1	2	1	79	482	218	9	0	pearance
5	1	6	1	2	2	203	471	22	28	24	meer
5	1	6	1	2	3	264	471	38	28	24	eed
4	1	6	1	3	0	78	493	195	10	-1	
5	1	6	1	3	1	116	493	14	8	4	a
5	1	6	1	3	2	160	483	15	28	31	ae
5	1	6	1	3	3	162	493	111	10	9	Tedd
2	1	7	0	0	0	78	512	508	18	-1	
3	1	7	1	0	0	78	512	508	18	-1	
4	1	7	1	1	0	78	512	508	18	-1	
5	1	7	1	1	1	78	512	50	16	22	TRC
5	1	7	1	1	2	118	502	14	33	0	oM
5	1	7	1	1	3	140	512	99	18	0	yeaa
5	1	7	1	1	4	247	502	56	33	12	Oc)
5	1	7	1	1	5	384	502	18	33	25	oe

