level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	48	210	88	18	-1	
3	1	1	1	0	0	48	210	88	18	-1	
4	1	1	1	1	0	48	210	88	18	-1	
5	1	1	1	1	1	48	210	88	18	96	Methods
2	1	2	0	0	0	139	245	345	12	-1	
3	1	2	1	0	0	139	245	345	12	-1	
4	1	2	1	1	0	139	245	345	12	-1	
5	1	2	1	1	1	130	238	22	28	3	Ce
5	1	2	1	1	2	207	245	47	10	0	Sea
5	1	2	1	1	3	293	238	29	28	0	tc
5	1	2	1	1	4	328	246	19	11	0	co
5	1	2	1	1	5	350	245	40	12	19	eu
5	1	2	1	1	6	393	245	52	10	0	cece
5	1	2	1	1	7	448	247	36	10	0	foke
2	1	3	0	0	0	37	297	131	55	-1	
3	1	3	1	0	0	37	297	131	55	-1	
4	1	3	1	1	0	37	297	131	12	-1	
5	1	3	1	1	1	28	287	36	28	73	‘Shipt
5	1	3	1	1	2	65	287	31	28	96	group
5	1	3	1	1	3	98	297	70	12	96	participants
4	1	3	1	2	0	61	311	82	10	-1	
5	1	3	1	2	1	61	302	31	28	21	pre
5	1	3	1	2	2	96	302	50	28	0	rers
4	1	3	1	3	0	87	326	31	9	-1	
5	1	3	1	3	1	87	326	31	9	20	rer)
4	1	3	1	4	0	70	340	64	12	-1	
5	1	3	1	4	1	70	340	64	12	16	Cac
2	1	4	0	0	0	39	437	133	39	-1	
3	1	4	1	0	0	39	437	133	39	-1	
4	1	4	1	1	0	39	437	133	12	-1	
5	1	4	1	1	1	39	437	133	12	0	Crean
4	1	4	1	2	0	45	451	122	13	-1	
5	1	4	1	2	1	45	451	122	13	40	ead
4	1	4	1	3	0	74	466	63	10	-1	
5	1	4	1	3	1	74	466	63	10	27	ort
2	1	5	0	0	0	193	286	230	214	-1	
3	1	5	1	0	0	193	286	230	214	-1	
4	1	5	1	1	0	193	286	230	214	-1	
5	1	5	1	1	1	193	286	230	214	95	 
2	1	6	0	0	0	443	297	143	55	-1	
3	1	6	1	0	0	443	297	143	55	-1	
4	1	6	1	1	0	444	297	142	12	-1	
5	1	6	1	1	1	444	297	142	12	21	Cee
4	1	6	1	2	0	473	311	83	10	-1	
5	1	6	1	2	1	473	311	83	10	24	Bers
4	1	6	1	3	0	500	326	30	9	-1	
5	1	6	1	3	1	500	326	30	9	10	rer
4	1	6	1	4	0	443	340	143	12	-1	
5	1	6	1	4	1	469	332	75	28	0	eat
5	1	6	1	4	2	544	332	39	28	3	eae
2	1	7	0	0	0	440	441	131	47	-1	
3	1	7	1	0	0	454	441	115	41	-1	
4	1	7	1	1	0	461	441	103	26	-1	
5	1	7	1	1	1	461	441	103	26	10	eer
4	1	7	1	2	0	440	451	131	37	-1	
5	1	7	1	2	1	440	451	131	37	0	cearteanrte

