level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	51	257	94	18	-1	
3	1	1	1	0	0	51	257	94	18	-1	
4	1	1	1	1	0	51	257	94	18	-1	
5	1	1	1	1	1	51	257	94	18	21	Trai)
2	1	2	0	0	0	214	230	58	123	-1	
3	1	2	1	0	0	214	230	58	123	-1	
4	1	2	1	1	0	214	230	55	36	-1	
5	1	2	1	1	1	214	230	55	36	91	01
4	1	2	1	2	0	215	319	57	34	-1	
5	1	2	1	2	1	215	319	57	34	94	02
2	1	3	0	0	0	214	407	58	43	-1	
3	1	3	1	0	0	214	407	58	43	-1	
4	1	3	1	1	0	214	407	58	43	-1	
5	1	3	1	1	1	214	407	58	43	96	03
2	1	4	0	0	0	300	232	284	36	-1	
3	1	4	1	0	0	300	232	284	36	-1	
4	1	4	1	1	0	300	232	284	16	-1	
5	1	4	1	1	1	300	232	36	12	21	Dest
5	1	4	1	1	2	416	235	55	13	16	cae
5	1	4	1	1	3	475	232	58	16	10	COCR
5	1	4	1	1	4	537	232	47	12	8	mut
4	1	4	1	2	0	300	252	271	16	-1	
5	1	4	1	2	1	300	252	36	13	95	work
5	1	4	1	2	2	339	252	15	13	96	to
5	1	4	1	2	3	358	252	55	16	93	provide
5	1	4	1	2	4	417	252	93	16	93	healthy-food
5	1	4	1	2	5	514	252	57	13	96	access?
2	1	5	0	0	0	301	324	282	33	-1	
3	1	5	1	0	0	301	324	282	33	-1	
4	1	5	1	1	0	301	324	282	16	-1	
5	1	5	1	1	1	301	324	105	12	1	Peet
5	1	5	1	1	2	410	327	55	13	20	cst
5	1	5	1	1	3	469	324	58	16	18	Cea
5	1	5	1	1	4	531	324	52	12	8	eae
4	1	5	1	2	0	301	344	221	13	-1	
5	1	5	1	2	1	301	344	31	13	1	Tee
5	1	5	1	2	2	378	344	21	13	19	ta
5	1	5	1	2	3	401	344	54	13	15	aoe
2	1	6	0	0	0	300	412	281	74	-1	
3	1	6	1	0	0	300	412	281	74	-1	
4	1	6	1	1	0	300	412	255	16	-1	
5	1	6	1	1	1	300	412	40	13	12	DES
5	1	6	1	1	2	343	412	96	16	30	ta
5	1	6	1	1	3	443	412	34	13	26	Cea
5	1	6	1	1	4	481	413	14	12	32	est
5	1	6	1	1	5	499	413	56	15	30	tres
4	1	6	1	2	0	300	433	281	16	-1	
5	1	6	1	2	1	300	433	167	16	3	Peetu
5	1	6	1	2	2	471	433	110	16	0	seiner)
4	1	6	1	3	0	300	453	278	16	-1	
5	1	6	1	3	1	300	453	86	13	94	low-income
5	1	6	1	3	2	389	453	28	13	93	and
5	1	6	1	3	3	420	453	158	16	65	transportation-scarce
4	1	6	1	4	0	300	474	106	12	-1	
5	1	6	1	4	1	300	474	106	12	96	environments?

