level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	50	257	102	46	-1	
3	1	1	1	0	0	50	257	102	46	-1	
4	1	1	1	1	0	51	257	93	18	-1	
5	1	1	1	1	1	79	253	35	32	9	TST
5	1	1	1	1	2	113	253	36	32	9	fala)
4	1	1	1	2	0	50	285	102	18	-1	
5	1	1	1	2	1	50	285	102	18	96	Questions
2	1	2	0	0	0	214	407	58	43	-1	
3	1	2	1	0	0	214	407	58	43	-1	
4	1	2	1	1	0	214	407	58	43	-1	
5	1	2	1	1	1	214	407	58	43	20	0c)
2	1	3	0	0	0	300	232	284	36	-1	
3	1	3	1	0	0	300	232	284	36	-1	
4	1	3	1	1	0	301	232	283	16	-1	
5	1	3	1	1	1	301	232	111	12	0	Peete
5	1	3	1	1	2	416	235	55	13	22	eck
5	1	3	1	1	3	475	232	109	16	15	Cece
4	1	3	1	2	0	300	252	270	16	-1	
5	1	3	1	2	1	300	252	36	13	40	Ret
5	1	3	1	2	2	339	252	74	16	10	heath
5	1	3	1	2	3	417	252	93	16	20	amen
5	1	3	1	2	4	514	252	56	13	21	recy
2	1	4	0	0	0	301	324	282	33	-1	
3	1	4	1	0	0	301	324	282	33	-1	
4	1	4	1	1	0	301	324	282	16	-1	
5	1	4	1	1	1	301	324	35	12	14	Dee
5	1	4	1	1	2	340	324	66	12	3	Uae
5	1	4	1	1	3	410	324	117	16	0	rakes
5	1	4	1	1	4	531	324	52	12	27	aod
4	1	4	1	2	0	301	344	221	13	-1	
5	1	4	1	2	1	301	344	30	13	93	lead
5	1	4	1	2	2	336	345	14	12	96	to
5	1	4	1	2	3	354	344	65	13	94	healthier
5	1	4	1	2	4	422	344	34	13	95	food
5	1	4	1	2	5	460	345	62	12	96	choices?
2	1	5	0	0	0	300	412	280	74	-1	
3	1	5	1	0	0	300	412	280	74	-1	
4	1	5	1	1	0	300	412	255	16	-1	
5	1	5	1	1	1	300	412	39	13	19	DES
5	1	5	1	1	2	343	413	96	15	24	ta
5	1	5	1	1	3	443	413	34	12	20	Cea
5	1	5	1	1	4	481	413	14	12	34	est
5	1	5	1	1	5	499	413	56	15	20	yes
4	1	5	1	2	0	300	433	280	16	-1	
5	1	5	1	2	1	300	433	167	16	0	Peet
5	1	5	1	2	2	471	433	50	16	19	coset
5	1	5	1	2	3	568	433	12	12	14	Tl
4	1	5	1	3	0	301	453	277	16	-1	
5	1	5	1	3	1	293	449	18	24	14	LO
5	1	5	1	3	2	301	453	85	13	18	ee
5	1	5	1	3	3	390	453	26	13	20	EU
5	1	5	1	3	4	413	449	44	24	29	RCS
5	1	5	1	3	5	471	449	20	24	24	gc
5	1	5	1	3	6	496	453	82	16	14	lace
5	1	5	1	3	7	553	449	28	24	8	tad
4	1	5	1	4	0	300	474	106	12	-1	
5	1	5	1	4	1	300	474	106	12	95	environments?

