level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	44	284	218	98	-1	
3	1	1	1	0	0	44	284	218	46	-1	
4	1	1	1	1	0	44	284	218	24	-1	
5	1	1	1	1	1	44	284	118	23	96	Maintaining
5	1	1	1	1	2	167	289	13	13	96	a
5	1	1	1	1	3	185	284	77	24	96	healthy
4	1	1	1	2	0	44	312	146	18	-1	
5	1	1	1	2	1	44	312	40	18	96	diet
5	1	1	1	2	2	89	312	15	18	96	is
5	1	1	1	2	3	109	312	81	18	93	difficult
3	1	1	2	0	0	44	347	218	35	-1	
4	1	1	2	1	0	44	347	158	13	-1	
5	1	1	2	1	1	45	337	46	34	0	Ree
5	1	1	2	1	2	125	347	61	13	15	ROC
4	1	1	2	2	0	44	366	218	16	-1	
5	1	1	2	2	1	44	367	156	15	92	transportation-scarce
5	1	1	2	2	2	204	366	28	13	96	and
5	1	1	2	2	3	236	367	26	12	96	low
2	1	2	0	0	0	44	385	214	36	-1	
3	1	2	1	0	0	44	385	214	36	-1	
4	1	2	1	1	0	44	385	214	17	-1	
5	1	2	1	1	1	44	386	95	12	36	eee
5	1	2	1	1	2	181	374	80	34	32	al
4	1	2	1	2	0	44	405	151	16	-1	
5	1	2	1	2	1	44	405	67	13	17	eee
5	1	2	1	2	2	113	405	82	16	32	acd
2	1	3	0	0	0	43	440	111	22	-1	
3	1	3	1	0	0	43	440	111	22	-1	
4	1	3	1	1	0	43	440	111	11	-1	
5	1	3	1	1	1	43	440	111	11	3	Cec
4	1	3	1	2	0	44	453	109	9	-1	
5	1	3	1	2	1	35	443	22	28	8	De
5	1	3	1	2	2	68	443	28	28	0	coee
5	1	3	1	2	3	98	443	59	28	24	ter}
2	1	4	0	0	0	306	174	334	372	-1	
3	1	4	1	0	0	306	174	334	372	-1	
4	1	4	1	1	0	306	174	334	372	-1	
5	1	4	1	1	1	306	174	334	372	95	 

