level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	39	284	232	134	-1	
3	1	1	1	0	0	39	284	210	46	-1	
4	1	1	1	1	0	41	284	208	24	-1	
5	1	1	1	1	1	28	280	84	33	95	Loyalty
5	1	1	1	1	2	111	280	28	33	96	to
5	1	1	1	1	3	138	280	59	33	74	local
5	1	1	1	1	4	196	280	56	33	96	food
4	1	1	1	2	0	39	312	83	18	-1	
5	1	1	1	2	1	39	312	83	18	96	vendors
3	1	1	2	0	0	39	347	232	71	-1	
4	1	1	2	1	0	39	347	154	13	-1	
5	1	1	2	1	1	30	343	49	26	89	Alink
5	1	1	2	1	2	80	343	62	26	96	between
5	1	1	2	1	3	141	343	55	26	96	social
4	1	1	2	2	0	39	366	212	13	-1	
5	1	1	2	2	1	39	366	212	13	84	‘communion
5	1	1	2	2	2	120	357	33	32	96	and
5	1	1	2	2	3	152	357	27	32	96	the
5	1	1	2	2	4	179	357	51	32	96	desire
5	1	1	2	2	5	229	357	25	32	96	to
4	1	1	2	3	0	39	385	232	17	-1	
5	1	1	2	3	1	21	377	54	32	6	Be
5	1	1	2	3	2	96	385	81	15	24	Ee
5	1	1	2	3	3	176	377	99	32	4	Cag
4	1	1	2	4	0	40	405	33	13	-1	
5	1	1	2	4	1	40	405	33	13	38	oe)
2	1	2	0	0	0	306	175	334	371	-1	
3	1	2	1	0	0	306	175	334	371	-1	
4	1	2	1	1	0	306	175	334	371	-1	
5	1	2	1	1	1	306	175	334	371	95	 

