level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	327	192	60	7	-1	
3	1	1	1	0	0	327	192	60	7	-1	
4	1	1	1	1	0	327	192	60	7	-1	
5	1	1	1	1	1	327	192	25	7	82	Order
5	1	1	1	1	2	356	192	31	7	52	Detaits
2	1	2	0	0	0	44	275	204	99	-1	
3	1	2	1	0	0	44	275	177	23	-1	
4	1	2	1	1	0	44	275	177	23	-1	
5	1	2	1	1	1	50	271	22	31	2	tot
5	1	2	1	1	2	91	271	94	31	5	excl)
5	1	2	1	1	3	184	271	40	31	34	Lag
3	1	2	2	0	0	44	303	204	50	-1	
4	1	2	2	1	0	44	303	115	23	-1	
5	1	2	2	1	1	44	303	39	18	96	and
5	1	2	2	1	2	88	303	71	23	96	quality
4	1	2	2	2	0	116	340	132	13	-1	
5	1	2	2	2	1	116	340	132	13	7	ROSE
3	1	2	3	0	0	45	360	198	14	-1	
4	1	2	3	1	0	45	360	198	14	-1	
5	1	2	3	1	1	45	360	49	12	29	ee
5	1	2	3	1	2	98	360	27	12	6	en
5	1	2	3	1	3	129	360	114	14	18	ete
5	1	2	3	1	4	217	350	30	32	25	tn
2	1	3	0	0	0	44	379	245	32	-1	
3	1	3	1	0	0	44	379	245	32	-1	
4	1	3	1	1	0	113	379	176	16	-1	
5	1	3	1	1	1	113	379	86	16	28	Pec
5	1	3	1	1	2	203	379	86	16	16	eee)
4	1	3	1	2	0	44	399	112	12	-1	
5	1	3	1	2	1	44	399	28	12	96	feel
5	1	3	1	2	2	76	399	36	12	96	fresh
5	1	3	1	2	3	117	399	39	12	84	items
2	1	4	0	0	0	306	174	334	372	-1	
3	1	4	1	0	0	306	174	334	372	-1	
4	1	4	1	1	0	306	174	334	372	-1	
5	1	4	1	1	1	306	174	334	372	95	 

