level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	194	252	253	14	-1	
3	1	1	1	0	0	194	252	253	14	-1	
4	1	1	1	1	0	194	252	253	14	-1	
5	1	1	1	1	1	194	252	36	14	96	High
5	1	1	1	1	2	237	252	43	11	96	Level
5	1	1	1	1	3	288	252	78	11	97	Research
5	1	1	1	1	4	373	252	74	11	93	Question
2	1	2	0	0	0	143	284	358	55	-1	
3	1	2	1	0	0	143	284	358	55	-1	
4	1	2	1	1	0	143	284	358	14	-1	
5	1	2	1	1	1	143	284	41	13	95	Can
5	1	2	1	1	2	193	284	56	14	92	distal
5	1	2	1	1	3	257	284	113	14	91	vibrotactile
5	1	2	1	1	4	379	284	122	14	92	smartwatch
4	1	2	1	2	0	163	304	318	18	-1	
5	1	2	1	2	1	163	304	97	14	95	feedback
5	1	2	1	2	2	268	308	57	10	96	serve
5	1	2	1	2	3	333	308	25	10	94	as
5	1	2	1	2	4	366	308	12	10	96	a
5	1	2	1	2	5	385	308	60	14	95	proxy
5	1	2	1	2	6	452	304	29	14	96	for
4	1	2	1	3	0	162	325	319	14	-1	
5	1	2	1	3	1	162	325	110	14	95	interaction
5	1	2	1	3	2	280	325	82	14	95	location
5	1	2	1	3	3	371	325	110	14	96	feedback?
2	1	3	0	0	0	120	365	402	98	-1	
3	1	3	1	0	0	120	365	402	98	-1	
4	1	3	1	1	0	120	365	402	98	-1	
5	1	3	1	1	1	120	365	402	98	95	 

