level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	472	294	126	8	-1	
3	1	1	1	0	0	451	294	147	8	-1	
4	1	1	1	1	0	472	294	126	8	-1	
5	1	1	1	1	1	451	296	30	6	89	dition
5	1	1	1	1	2	492	294	18	8	85	affects
5	1	1	1	1	3	531	283	31	28	94	error
5	1	1	1	1	4	565	295	33	7	95	rate:
2	1	2	0	0	0	167	440	231	19	-1	
3	1	2	1	0	0	167	440	231	19	-1	
4	1	2	1	1	0	167	440	231	8	-1	
5	1	2	1	1	1	167	440	22	8	28	02:
5	1	2	1	1	2	198	440	9	6	86	Fe
5	1	2	1	1	3	330	441	8	5	44	ate
5	1	2	1	1	4	346	441	52	7	88	compared
4	1	2	1	2	0	289	451	71	8	-1	
5	1	2	1	2	1	289	453	9	4	55	Is
5	1	2	1	2	2	303	451	57	8	76	supported
2	1	3	0	0	0	0	220	640	282	-1	
3	1	3	1	0	0	0	220	640	282	-1	
4	1	3	1	1	0	0	220	640	282	-1	
5	1	3	1	1	1	0	220	640	282	95	 

