level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	226	209	180	37	-1	
3	1	1	1	0	0	226	209	180	37	-1	
4	1	1	1	1	0	226	209	180	37	-1	
5	1	1	1	1	1	226	209	108	29	96	Thank
5	1	1	1	1	2	347	217	59	29	96	you
2	1	2	0	0	0	35	315	142	22	-1	
3	1	2	1	0	0	35	315	142	22	-1	
4	1	2	1	1	0	35	315	142	22	-1	
5	1	2	1	1	1	35	315	142	22	96	Questions?
2	1	3	0	0	0	54	467	570	66	-1	
3	1	3	1	0	0	55	467	569	64	-1	
4	1	3	1	1	0	281	467	175	14	-1	
5	1	3	1	1	1	281	467	25	11	96	This
5	1	3	1	1	2	312	468	28	10	96	work
5	1	3	1	1	3	347	470	23	8	96	was
5	1	3	1	1	4	376	468	62	12	87	supported
5	1	3	1	1	5	444	468	12	13	93	by
4	1	3	1	2	0	282	485	342	13	-1	
5	1	3	1	2	1	282	485	37	13	96	Digital
5	1	3	1	2	2	324	485	51	10	96	Threads:
5	1	3	1	2	3	384	485	53	10	96	Towards
5	1	3	1	2	4	442	485	79	13	96	personalised
5	1	3	1	2	5	527	485	27	10	96	craft
5	1	3	1	2	6	559	485	65	13	90	production
4	1	3	1	3	0	54	496	446	37	-1	
5	1	3	1	3	1	54	496	19	37	31	B&B
5	1	3	1	3	2	143	504	102	11	0	Lancaster€za
5	1	3	1	3	3	281	505	9	7	38	_in
5	1	3	1	3	4	296	502	37	13	92	Malay
5	1	3	1	3	5	338	503	46	12	96	cottage
5	1	3	1	3	6	390	502	59	11	96	industries,
5	1	3	1	3	7	458	502	42	11	96	funded
4	1	3	1	4	0	67	516	381	15	-1	
5	1	3	1	4	1	67	522	5	1	29	=
5	1	3	1	4	2	144	517	67	10	81	University
5	1	3	1	4	3	223	516	5	5	0	=
5	1	3	1	4	4	281	519	40	12	61	(Grant
5	1	3	1	4	5	326	519	17	11	93	No.
5	1	3	1	4	6	351	519	97	11	36	AH/P014186/1)
2	1	4	0	0	0	0	174	640	372	-1	
3	1	4	1	0	0	0	174	640	372	-1	
4	1	4	1	1	0	0	174	640	372	-1	
5	1	4	1	1	1	0	174	640	372	95	 

