level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	52	379	260	35	-1	
3	1	1	1	0	0	52	379	260	35	-1	
4	1	1	1	1	0	52	379	260	35	-1	
5	1	1	1	1	1	52	379	87	35	95	Pulp
5	1	1	1	1	2	158	381	154	26	96	Friction
2	1	2	0	0	0	48	428	81	10	-1	
3	1	2	1	0	0	48	428	81	10	-1	
4	1	2	1	1	0	48	428	81	10	-1	
5	1	2	1	1	1	48	428	81	10	96	Overview
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

