level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	49	221	503	25	-1	
3	1	1	1	0	0	49	221	503	25	-1	
4	1	1	1	1	0	49	221	503	25	-1	
5	1	1	1	1	1	49	221	176	20	96	Stimulation
5	1	1	1	1	2	239	221	131	25	96	Strength
5	1	1	1	1	3	383	221	55	20	88	and
5	1	1	1	1	4	452	221	100	20	88	Comfo
2	1	2	0	0	0	50	282	310	17	-1	
3	1	2	1	0	0	50	282	310	17	-1	
4	1	2	1	1	0	50	282	310	17	-1	
5	1	2	1	1	1	50	282	121	17	39	>Significant
5	1	2	1	1	2	180	283	48	12	96	main
5	1	2	1	1	3	236	282	56	13	96	effect
5	1	2	1	1	4	300	282	20	13	97	of
5	1	2	1	1	5	327	283	33	12	84	Size
2	1	3	0	0	0	50	341	309	40	-1	
3	1	3	1	0	0	50	341	309	40	-1	
4	1	3	1	1	0	50	341	309	17	-1	
5	1	3	1	1	1	50	341	15	13	95	>
5	1	3	1	1	2	75	342	26	12	96	No
5	1	3	1	1	3	109	341	102	17	96	significant
5	1	3	1	1	4	219	342	48	12	96	main
5	1	3	1	1	5	275	341	57	13	96	effect
5	1	3	1	1	6	339	341	20	13	96	of
4	1	3	1	2	0	83	370	76	11	-1	
5	1	3	1	2	1	83	370	10	10	88	>
5	1	3	1	2	2	99	370	60	11	92	PATTERN
2	1	4	0	0	0	83	396	417	14	-1	
3	1	4	1	0	0	83	396	417	14	-1	
4	1	4	1	1	0	83	396	417	14	-1	
5	1	4	1	1	1	83	396	9	11	17	>
5	1	4	1	1	2	91	396	54	11	17	ANGLE
5	1	4	1	1	3	153	396	30	14	93	(for
5	1	4	1	1	4	190	397	42	12	61	POKE,
5	1	4	1	1	5	239	397	76	10	90	VIBRATION
5	1	4	1	1	6	324	396	29	11	93	and
5	1	4	1	1	7	362	396	138	14	81	POKE+VIBRATION).
2	1	5	0	0	0	0	174	640	372	-1	
3	1	5	1	0	0	0	174	640	372	-1	
4	1	5	1	1	0	0	174	640	372	-1	
5	1	5	1	1	1	0	174	640	372	95	 

