level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	0	0	640	184	-1	
3	1	1	1	0	0	0	0	640	184	-1	
4	1	1	1	1	0	0	0	640	184	-1	
5	1	1	1	1	1	0	0	640	184	95	 
2	1	2	0	0	0	47	379	232	28	-1	
3	1	2	1	0	0	47	379	232	28	-1	
4	1	2	1	1	0	47	379	232	28	-1	
5	1	2	1	1	1	47	379	129	28	96	Thank
5	1	2	1	1	2	190	380	89	27	96	You!
2	1	3	0	0	0	0	636	640	84	-1	
3	1	3	1	0	0	0	636	640	84	-1	
4	1	3	1	1	0	0	636	640	84	-1	
5	1	3	1	1	1	0	636	640	84	95	 

