level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	51	220	316	26	-1	
3	1	1	1	0	0	51	220	316	26	-1	
4	1	1	1	1	0	51	220	316	26	-1	
5	1	1	1	1	1	51	221	141	25	91	pokeRing
5	1	1	1	1	2	205	220	60	26	94	(CHI
5	1	1	1	1	3	280	220	87	26	95	2018)
2	1	2	0	0	0	49	460	513	48	-1	
3	1	2	1	0	0	49	460	513	48	-1	
4	1	2	1	1	0	49	460	433	12	-1	
5	1	2	1	1	1	49	460	84	12	89	“PokeRing:
5	1	2	1	1	2	141	460	99	10	95	Notifications
5	1	2	1	1	3	246	460	17	12	96	by
5	1	2	1	1	4	271	460	50	12	96	Poking
5	1	2	1	1	5	327	460	57	10	96	Around
5	1	2	1	1	6	391	460	25	10	96	the
5	1	2	1	1	7	424	460	58	12	95	Finger”,
4	1	2	1	2	0	49	478	513	12	-1	
5	1	2	1	2	1	49	479	81	11	93	Seungwoo
5	1	2	1	2	2	136	479	19	11	93	Je,
5	1	2	1	2	3	162	478	87	12	93	Minkyeong
5	1	2	1	2	4	256	479	30	11	93	Lee,
5	1	2	1	2	5	293	479	46	11	86	Yoonji
5	1	2	1	2	6	347	479	32	11	93	Kim,
5	1	2	1	2	7	387	479	38	9	89	Liwei
5	1	2	1	2	8	431	478	43	12	93	Chan,
5	1	2	1	2	9	481	479	81	11	92	Xing-Dong
4	1	2	1	3	0	49	496	199	12	-1	
5	1	2	1	3	1	49	496	40	12	95	Yang,
5	1	2	1	3	2	96	496	27	10	96	and
5	1	2	1	3	3	130	496	56	10	96	Andrea
5	1	2	1	3	4	193	496	55	10	96	Bianchi
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

