level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	51	222	297	19	-1	
3	1	1	1	0	0	51	222	297	19	-1	
4	1	1	1	1	0	51	222	297	19	-1	
5	1	1	1	1	1	51	222	136	19	91	Use-case
5	1	1	1	1	2	199	222	149	19	96	Scenarios
2	1	2	0	0	0	50	282	472	76	-1	
3	1	2	1	0	0	50	282	472	76	-1	
4	1	2	1	1	0	50	282	194	17	-1	
5	1	2	1	1	1	50	282	99	17	72	>Eye-free
5	1	2	1	1	2	158	286	86	13	96	compass
4	1	2	1	2	0	114	312	361	17	-1	
5	1	2	1	2	1	114	313	90	12	96	Direction
5	1	2	1	2	2	212	312	35	13	96	and
5	1	2	1	2	3	256	313	96	16	95	proximity
5	1	2	1	2	4	358	312	117	13	96	information
4	1	2	1	3	0	272	341	250	17	-1	
5	1	2	1	3	1	272	345	16	12	62	n,
5	1	2	1	3	2	297	341	93	17	92	in-pocket
5	1	2	1	3	3	398	341	35	13	96	and
5	1	2	1	3	4	442	341	39	13	96	safe
5	1	2	1	3	5	489	345	33	9	96	use
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

