level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	35	347	150	20	-1	
3	1	1	1	0	0	35	347	150	20	-1	
4	1	1	1	1	0	35	347	150	20	-1	
5	1	1	1	1	1	35	347	83	20	96	Related
5	1	1	1	1	2	126	347	59	20	96	Work
2	1	2	0	0	0	33	400	395	35	-1	
3	1	2	1	0	0	33	400	395	35	-1	
4	1	2	1	1	0	33	400	235	19	-1	
5	1	2	1	1	1	33	400	33	15	0	Soe
5	1	2	1	1	2	69	388	96	37	0	eetcnecte
5	1	2	1	1	3	166	403	57	12	6	sees
4	1	2	1	2	0	33	424	395	11	-1	
5	1	2	1	2	1	33	406	36	37	25	Pat
5	1	2	1	2	2	72	424	85	9	15	chain
5	1	2	1	2	3	191	424	63	11	14	RMON
5	1	2	1	2	4	266	424	59	10	21	TTR
5	1	2	1	2	5	331	424	97	10	4	Teeny)
2	1	3	0	0	0	33	458	307	35	-1	
3	1	3	1	0	0	33	458	307	35	-1	
4	1	3	1	1	0	33	458	307	16	-1	
5	1	3	1	1	1	21	454	42	30	0	ONE
5	1	3	1	1	2	91	459	51	15	7	otro
5	1	3	1	1	3	141	454	36	30	13	RO
5	1	3	1	1	4	179	458	85	16	0	eRe
5	1	3	1	1	5	269	454	28	30	0	CINe
5	1	3	1	1	6	314	454	30	30	29	oy
4	1	3	1	2	0	33	483	285	10	-1	
5	1	3	1	2	1	33	483	58	10	26	er
5	1	3	1	2	2	96	483	62	8	14	ene
5	1	3	1	2	3	161	483	105	9	20	eee
5	1	3	1	2	4	270	483	48	10	28	er)

