level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	92	301	330	25	-1	
3	1	1	1	0	0	92	301	330	25	-1	
4	1	1	1	1	0	92	301	330	25	-1	
5	1	1	1	1	1	92	302	54	18	96	From
5	1	1	1	1	2	155	302	60	24	96	Being
5	1	1	1	1	3	223	301	62	19	96	There
5	1	1	1	1	4	291	305	23	15	96	to
5	1	1	1	1	5	320	301	102	25	96	Watching
2	1	2	0	0	0	90	377	388	36	-1	
3	1	2	1	0	0	90	377	388	36	-1	
4	1	2	1	1	0	91	377	356	17	-1	
5	1	2	1	1	1	91	377	55	13	87	Carman
5	1	2	1	1	2	152	377	98	15	49	Neustaedter’,
5	1	2	1	1	3	255	377	58	13	89	Samarth
5	1	2	1	1	4	319	377	61	17	55	Singhal!
5	1	2	1	1	5	386	378	20	12	96	Rui
5	1	2	1	1	6	413	377	34	15	63	Pan’,
4	1	2	1	2	0	90	396	388	17	-1	
5	1	2	1	2	1	90	397	58	12	12	Pe
5	1	2	1	2	2	154	396	72	15	11	ene
5	1	2	1	2	3	231	396	131	17	20	eae
5	1	2	1	2	4	355	387	17	32	6	ae
5	1	2	1	2	5	438	396	40	17	30	ter
2	1	3	0	0	0	91	441	209	27	-1	
3	1	3	1	0	0	91	441	209	27	-1	
4	1	3	1	1	0	91	441	209	11	-1	
5	1	3	1	1	1	102	441	119	9	2	eee
5	1	3	1	1	2	224	441	76	11	12	eke
4	1	3	1	2	0	91	457	111	11	-1	
5	1	3	1	2	1	91	457	111	11	0	Cee
2	1	4	0	0	0	91	487	101	9	-1	
3	1	4	1	0	0	91	487	101	9	-1	
4	1	4	1	1	0	91	487	101	9	-1	
5	1	4	1	1	1	91	488	5	8	41	Pa
5	1	4	1	1	2	102	487	45	9	3	ere
5	1	4	1	1	3	150	488	42	8	38	eee

