level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	33	347	149	26	-1	
3	1	1	1	0	0	33	347	149	26	-1	
4	1	1	1	1	0	33	347	149	26	-1	
5	1	1	1	1	1	33	347	42	20	19	Bim
5	1	1	1	1	2	84	348	98	25	0	\UCrs-le(-1
2	1	2	0	0	0	33	400	537	74	-1	
3	1	2	1	0	0	33	400	537	74	-1	
4	1	2	1	1	0	33	400	520	23	-1	
5	1	2	1	1	1	33	401	126	22	96	Telepresence
5	1	2	1	1	2	166	401	107	17	96	attendance
5	1	2	1	1	3	280	401	56	17	96	needs
5	1	2	1	1	4	343	404	19	14	96	to
5	1	2	1	1	5	368	400	50	18	96	focus
5	1	2	1	1	6	426	407	22	11	92	on
5	1	2	1	1	7	456	407	9	11	92	a
5	1	2	1	1	8	473	407	53	16	96	range
5	1	2	1	1	9	533	400	20	18	96	of
4	1	2	1	2	0	34	426	536	23	-1	
5	1	2	1	2	1	34	433	56	16	96	usage
5	1	2	1	2	2	97	426	74	21	96	models;
5	1	2	1	2	3	179	427	143	21	96	personalization
5	1	2	1	2	4	330	428	13	16	96	is
5	1	2	1	2	5	349	433	10	11	96	a
5	1	2	1	2	6	367	427	96	22	96	challenge;
5	1	2	1	2	7	471	427	39	20	96	and,
5	1	2	1	2	8	517	427	53	17	96	social
4	1	2	1	3	0	34	452	261	22	-1	
5	1	2	1	3	1	34	459	58	11	96	norms
5	1	2	1	3	2	99	454	82	16	96	continue
5	1	2	1	3	3	187	456	19	14	96	to
5	1	2	1	3	4	214	452	81	22	94	develop.

