level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	14	231	261	17	-1	
3	1	1	1	0	0	14	231	261	17	-1	
4	1	1	1	1	0	14	231	261	17	-1	
5	1	1	1	1	1	14	231	158	13	96	Annotation
5	1	1	1	1	2	199	231	76	17	96	Throughput
2	1	2	0	0	0	14	272	548	25	-1	
3	1	2	1	0	0	14	272	548	25	-1	
4	1	2	1	1	0	14	272	548	11	-1	
5	1	2	1	1	1	14	275	3	2	88	+
5	1	2	1	1	2	26	272	67	9	96	However,
5	1	2	1	1	3	110	275	8	5	96	for
5	1	2	1	1	4	124	274	8	6	94	a
5	1	2	1	1	5	138	272	20	8	94	full
5	1	2	1	1	6	161	261	22	28	96	23
5	1	2	1	1	7	187	272	20	8	93	class
5	1	2	1	1	8	219	272	87	8	89	multi-label
5	1	2	1	1	9	314	273	39	7	90	annotation
5	1	2	1	1	10	386	272	54	11	96	binary
5	1	2	1	1	11	447	272	55	11	95	labeling
5	1	2	1	1	12	509	272	31	8	95	took
5	1	2	1	1	13	546	272	16	8	95	9x
4	1	2	1	2	0	26	287	157	10	-1	
5	1	2	1	2	1	26	287	30	10	91	long
5	1	2	1	2	2	63	289	14	6	93	as
5	1	2	1	2	3	89	287	94	10	92	multi-labeling
2	1	3	0	0	0	184	315	295	9	-1	
3	1	3	1	0	0	184	315	295	9	-1	
4	1	3	1	1	0	184	315	295	9	-1	
5	1	3	1	1	1	184	315	31	7	96	Time
5	1	3	1	1	2	221	315	19	7	96	to
5	1	3	1	1	3	254	315	47	9	94	Complete
5	1	3	1	1	4	307	315	22	7	93	Full
5	1	3	1	1	5	336	315	66	7	88	Multi-label
5	1	3	1	1	6	409	315	70	7	90	Annotation
2	1	4	0	0	0	192	438	180	41	-1	
3	1	4	1	0	0	192	438	180	41	-1	
4	1	4	1	1	0	192	438	180	41	-1	
5	1	4	1	1	1	210	434	28	54	35	=—
5	1	4	1	1	2	291	438	81	40	73	=
2	1	5	0	0	0	202	493	246	9	-1	
3	1	5	1	0	0	202	493	246	9	-1	
4	1	5	1	1	0	202	493	246	9	-1	
5	1	5	1	1	1	202	493	61	7	0	Multilabel_
5	1	5	1	1	2	281	493	30	6	30	Hrchl.
5	1	5	1	1	3	321	493	43	7	76	Multi-tat
5	1	5	1	1	4	412	493	36	9	96	Binary
2	1	6	0	0	0	0	186	640	350	-1	
3	1	6	1	0	0	0	186	640	350	-1	
4	1	6	1	1	0	0	186	640	350	-1	
5	1	6	1	1	1	0	186	640	350	95	 

