level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	0	179	471	94	-1	
3	1	1	1	0	0	0	179	471	94	-1	
4	1	1	1	1	0	0	179	183	19	-1	
5	1	1	1	1	1	0	179	183	19	7	Se
5	1	1	1	1	2	74	175	38	32	23	icc
4	1	1	1	2	0	46	209	425	25	-1	
5	1	1	1	2	1	46	211	58	23	81	RQ1.
5	1	1	1	2	2	115	210	68	22	96	What
5	1	1	1	2	3	194	210	64	22	96	kinds
5	1	1	1	2	4	268	209	25	23	96	of
5	1	1	1	2	5	302	217	80	15	96	career
5	1	1	1	2	6	391	210	80	22	96	advice
4	1	1	1	3	0	46	245	338	28	-1	
5	1	1	1	3	1	46	248	108	25	96	requests
5	1	1	1	3	2	164	245	31	23	96	do
5	1	1	1	3	3	206	245	85	27	96	people
5	1	1	1	3	4	302	245	82	23	96	make?
2	1	2	0	0	0	43	291	309	22	-1	
3	1	2	1	0	0	43	291	309	22	-1	
4	1	2	1	1	0	43	291	309	22	-1	
5	1	2	1	1	1	43	292	42	21	96	Step
5	1	2	1	1	2	93	292	15	16	96	1.
5	1	2	1	1	3	115	292	99	21	95	Taxonomy
5	1	2	1	1	4	221	291	131	22	96	Development
2	1	3	0	0	0	67	318	488	31	-1	
3	1	3	1	0	0	67	318	488	31	-1	
4	1	3	1	1	0	67	318	488	19	-1	
5	1	3	1	1	1	67	319	32	14	96	470
5	1	3	1	1	2	106	320	44	17	96	posts
5	1	3	1	1	3	156	318	37	15	97	with
5	1	3	1	1	4	199	320	35	17	96	tags
5	1	3	1	1	5	241	318	66	15	95	“Career
5	1	3	1	1	6	313	318	125	19	96	Development”
5	1	3	1	1	7	445	322	18	11	96	or
5	1	3	1	1	8	474	318	81	15	96	“Careers”
4	1	3	1	2	0	67	338	150	11	-1	
5	1	3	1	2	1	67	338	29	11	95	(Stack
5	1	3	1	2	2	99	338	46	11	84	Exchange
5	1	3	1	2	3	148	338	22	9	96	Data
5	1	3	1	2	4	174	338	43	11	95	Explorer)
2	1	4	0	0	0	43	354	274	145	-1	
3	1	4	1	0	0	67	354	132	39	-1	
4	1	4	1	1	0	67	354	87	15	-1	
5	1	4	1	1	1	67	358	71	11	0	Coli-Raolel
5	1	4	1	1	2	137	358	17	11	24	Ig
4	1	4	1	2	0	68	378	131	15	-1	
5	1	4	1	2	1	68	379	50	14	24	AoE
3	1	4	2	0	0	43	405	274	94	-1	
4	1	4	2	1	0	43	405	274	22	-1	
5	1	4	2	1	1	43	406	42	21	95	Step
5	1	4	2	1	2	93	406	15	16	95	2.
5	1	4	2	1	3	115	406	99	21	96	Taxonomy
5	1	4	2	1	4	220	405	97	18	96	Validation
4	1	4	2	2	0	67	432	232	19	-1	
5	1	4	2	2	1	67	433	32	14	96	250
5	1	4	2	2	2	106	434	44	17	96	posts
5	1	4	2	2	3	157	432	66	19	96	(second
5	1	4	2	2	4	230	432	69	19	96	dataset)
4	1	4	2	3	0	67	456	95	16	-1	
5	1	4	2	3	1	67	458	33	14	0	Ao
5	1	4	2	3	2	106	452	32	30	0	oelel
5	1	4	2	3	3	143	452	23	30	0	ie)
4	1	4	2	4	0	68	480	217	19	-1	
5	1	4	2	4	1	68	480	65	16	91	Cohen’s
5	1	4	2	4	2	139	480	58	19	93	kappa:
5	1	4	2	4	3	204	481	25	15	93	.75
5	1	4	2	4	4	235	482	18	14	91	to
5	1	4	2	4	5	259	481	26	15	90	.90

