level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	48	221	128	25	-1	
3	1	1	1	0	0	48	221	128	25	-1	
4	1	1	1	1	0	48	221	128	25	-1	
5	1	1	1	1	1	48	221	69	20	96	Thank
5	1	1	1	1	2	127	221	49	25	96	you!
2	1	2	0	0	0	64	358	434	158	-1	
3	1	2	1	0	0	64	358	434	158	-1	
4	1	2	1	1	0	178	358	320	81	-1	
5	1	2	1	1	1	178	373	40	9	54	—
5	1	2	1	1	2	238	374	95	19	23	[www]
5	1	2	1	1	3	350	382	42	12	23	—
5	1	2	1	1	4	407	358	91	81	15	oe
4	1	2	1	2	0	64	481	151	15	-1	
5	1	2	1	2	1	64	469	36	32	96	Happy
5	1	2	1	2	2	105	482	12	14	96	to
5	1	2	1	2	3	121	469	35	32	95	talk
5	1	2	1	2	4	156	481	59	15	95	further:
4	1	2	1	3	0	64	503	170	13	-1	
5	1	2	1	3	1	64	503	104	13	16	aed
5	1	2	1	3	2	115	499	16	23	30	kel
5	1	2	1	3	3	134	503	34	13	0	creme
5	1	2	1	3	4	209	504	25	10	26	ely

