level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	4	185	79	9	-1	
3	1	1	1	0	0	4	185	79	9	-1	
4	1	1	1	1	0	4	185	79	9	-1	
5	1	1	1	1	1	4	185	79	9	6	Creer
2	1	2	0	0	0	71	278	96	10	-1	
3	1	2	1	0	0	71	278	96	10	-1	
4	1	2	1	1	0	71	278	96	10	-1	
5	1	2	1	1	1	71	278	27	10	94	How
5	1	2	1	1	2	104	278	11	10	94	to
5	1	2	1	1	3	120	278	23	10	94	add
5	1	2	1	1	4	149	278	18	10	81	tas!
2	1	3	0	0	0	54	258	534	242	-1	
3	1	3	1	0	0	54	258	534	242	-1	
4	1	3	1	1	0	54	258	534	242	-1	
5	1	3	1	1	1	54	258	534	242	95	 

