level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	0	179	572	68	-1	
3	1	1	1	0	0	0	179	572	68	-1	
4	1	1	1	1	0	0	179	183	19	-1	
5	1	1	1	1	1	0	179	183	19	13	A
4	1	1	1	2	0	49	220	523	27	-1	
5	1	1	1	2	1	49	220	70	27	96	Study
5	1	1	1	2	2	130	221	19	20	93	2.
5	1	1	1	2	3	162	220	76	22	91	Mturk
5	1	1	1	2	4	249	226	113	21	96	response
5	1	1	1	2	5	373	220	83	27	96	coding
5	1	1	1	2	6	467	220	105	27	96	example
2	1	2	0	0	0	94	260	366	258	-1	
3	1	2	1	0	0	94	260	366	258	-1	
4	1	2	1	1	0	94	260	366	258	-1	
5	1	2	1	1	1	94	260	366	258	95	 

