level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	48	219	234	28	-1	
3	1	1	1	0	0	48	219	234	28	-1	
4	1	1	1	1	0	48	219	234	28	-1	
5	1	1	1	1	1	48	219	71	28	96	Study
5	1	1	1	1	2	131	221	18	20	96	1:
5	1	1	1	1	3	161	221	121	26	96	Summary
2	1	2	0	0	0	47	280	330	17	-1	
3	1	2	1	0	0	47	280	330	17	-1	
4	1	2	1	1	0	47	280	330	17	-1	
5	1	2	1	1	1	47	281	25	13	95	We
5	1	2	1	1	2	77	280	44	14	96	found
5	1	2	1	1	3	118	276	13	25	96	3
5	1	2	1	1	4	127	280	54	17	96	types
5	1	2	1	1	5	186	280	16	14	96	of
5	1	2	1	1	6	206	284	48	10	97	career
5	1	2	1	1	7	258	280	49	14	96	advice
5	1	2	1	1	8	312	282	65	15	96	requests

