level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	44	346	126	12	-1	
3	1	1	1	0	0	44	346	126	12	-1	
4	1	1	1	1	0	44	346	126	12	-1	
5	1	1	1	1	1	44	346	37	12	70	{Salem
5	1	1	1	1	2	86	346	20	10	92	and
5	1	1	1	1	3	111	346	24	10	94	Zhai
5	1	1	1	1	4	141	346	29	12	92	1997]
2	1	2	0	0	0	270	508	99	12	-1	
3	1	2	1	0	0	270	508	99	12	-1	
4	1	2	1	1	0	270	508	99	12	-1	
5	1	2	1	1	1	270	508	32	11	90	[Zhao
5	1	2	1	1	2	307	510	10	8	96	et
5	1	2	1	1	3	322	508	8	10	86	al.
5	1	2	1	1	4	338	509	31	11	71	2014)
2	1	3	0	0	0	480	347	95	12	-1	
3	1	3	1	0	0	480	347	95	12	-1	
4	1	3	1	1	0	480	347	95	12	-1	
5	1	3	1	1	1	473	338	36	28	85	[Goel
5	1	3	1	1	2	508	338	15	28	96	et
5	1	3	1	1	3	529	347	8	10	92	al.
5	1	3	1	1	4	545	348	30	11	77	2015]
2	1	4	0	0	0	453	398	149	12	-1	
3	1	4	1	0	0	453	398	149	12	-1	
4	1	4	1	1	0	453	398	149	12	-1	
5	1	4	1	1	1	453	400	1	3	0	;
5	1	4	1	1	2	540	398	62	12	12	Meee
2	1	5	0	0	0	461	508	133	12	-1	
3	1	5	1	0	0	461	508	133	12	-1	
4	1	5	1	1	0	461	508	133	12	-1	
5	1	5	1	1	1	461	508	64	12	10	[Ashbrook
5	1	5	1	1	2	532	510	10	8	96	et
5	1	5	1	1	3	547	508	8	10	95	al.
5	1	5	1	1	4	563	509	31	11	85	2015]
2	1	6	0	0	0	0	174	640	372	-1	
3	1	6	1	0	0	0	174	640	372	-1	
4	1	6	1	1	0	0	174	640	372	-1	
5	1	6	1	1	1	0	174	640	372	95	 

