level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	64	222	514	288	-1	
3	1	1	1	0	0	64	222	514	288	-1	
4	1	1	1	1	0	64	222	514	288	-1	
5	1	1	1	1	1	64	222	514	288	95	   
2	1	2	0	0	0	175	481	345	31	-1	
3	1	2	1	0	0	175	481	345	31	-1	
4	1	2	1	1	0	176	481	344	11	-1	
5	1	2	1	1	1	176	481	143	11	0	manne
5	1	2	1	1	2	300	473	22	28	4	eu
5	1	2	1	1	3	324	481	128	11	0	muckeneleRak
5	1	2	1	1	4	457	481	63	11	9	osc
4	1	2	1	2	0	175	497	314	15	-1	
5	1	2	1	2	1	175	497	61	12	28	Meco
5	1	2	1	2	2	240	497	26	12	9	ee
5	1	2	1	2	3	317	497	122	12	13	enon
5	1	2	1	2	4	444	497	45	12	0	Rad

