level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	49	220	448	26	-1	
3	1	1	1	0	0	49	220	448	26	-1	
4	1	1	1	1	0	49	220	448	26	-1	
5	1	1	1	1	1	49	220	83	20	96	Results:
5	1	1	1	1	2	142	220	133	26	96	Completion
5	1	1	1	1	3	284	221	55	19	96	Time
5	1	1	1	1	4	348	220	32	20	97	for
5	1	1	1	1	5	390	220	49	20	96	Each
5	1	1	1	1	6	449	220	48	20	96	Task
2	1	2	0	0	0	0	174	640	372	-1	
3	1	2	1	0	0	0	174	640	372	-1	
4	1	2	1	1	0	0	174	640	372	-1	
5	1	2	1	1	1	0	174	640	372	95	 

