level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	48	202	493	50	-1	
3	1	1	1	0	0	48	202	493	50	-1	
4	1	1	1	1	0	48	202	493	26	-1	
5	1	1	1	1	1	48	202	69	26	96	Speed
5	1	1	1	1	2	128	202	79	20	96	Results
5	1	1	1	1	3	216	202	32	20	96	for
5	1	1	1	1	4	255	202	67	20	97	Visual
5	1	1	1	1	5	333	202	107	20	96	Feedback
5	1	1	1	1	6	448	209	22	13	96	vs
5	1	1	1	1	7	481	203	60	19	96	None
4	1	1	1	2	0	49	228	173	24	-1	
5	1	1	1	2	1	49	228	72	24	95	(Quick
5	1	1	1	2	2	131	228	91	24	96	Release)
2	1	2	0	0	0	176	299	63	9	-1	
3	1	2	1	0	0	176	299	63	9	-1	
4	1	2	1	1	0	176	299	63	9	-1	
5	1	2	1	1	1	176	302	37	5	96	Release
5	1	2	1	1	2	218	299	21	9	79	(ful)
2	1	3	0	0	0	307	304	252	43	-1	
3	1	3	1	0	0	307	304	252	43	-1	
4	1	3	1	1	0	308	304	244	17	-1	
5	1	3	1	1	1	308	304	60	13	93	Number
5	1	3	1	1	2	375	304	16	13	93	of
5	1	3	1	1	3	396	304	41	13	93	levels
5	1	3	1	1	4	444	306	58	15	96	impacts
5	1	3	1	1	5	508	304	44	17	90	speed
4	1	3	1	2	0	307	332	252	15	-1	
5	1	3	1	2	1	307	332	43	15	96	Quick
5	1	3	1	2	2	357	332	56	13	96	Release
5	1	3	1	2	3	419	332	58	13	96	reduces
5	1	3	1	2	4	483	332	26	13	96	this
5	1	3	1	2	5	516	332	43	13	96	effect
2	1	4	0	0	0	307	360	281	15	-1	
3	1	4	1	0	0	307	360	281	15	-1	
4	1	4	1	1	0	307	360	281	15	-1	
5	1	4	1	1	1	307	360	43	15	96	Quick
5	1	4	1	1	2	356	360	53	13	96	release
5	1	4	1	1	3	415	360	10	13	96	is
5	1	4	1	1	4	432	360	40	13	96	much
5	1	4	1	1	5	480	364	38	9	96	more
5	1	4	1	1	6	524	362	64	11	96	accurate
2	1	5	0	0	0	306	388	282	39	-1	
3	1	5	1	0	0	306	388	282	39	-1	
4	1	5	1	1	0	306	388	282	17	-1	
5	1	5	1	1	1	306	388	48	13	96	Visual
5	1	5	1	1	2	360	388	73	13	96	feedback
5	1	5	1	1	3	439	388	27	13	96	has
5	1	5	1	1	4	472	392	7	9	96	a
5	1	5	1	1	5	486	388	41	13	96	small
5	1	5	1	1	6	534	388	54	17	92	impact
4	1	5	1	2	0	307	409	145	18	-1	
5	1	5	1	2	1	307	409	29	16	96	(for
5	1	5	1	2	2	342	409	43	18	96	quick
5	1	5	1	2	3	391	409	61	16	96	release)
2	1	6	0	0	0	0	174	640	372	-1	
3	1	6	1	0	0	0	174	640	372	-1	
4	1	6	1	1	0	0	174	640	372	-1	
5	1	6	1	1	1	0	174	640	372	95	 

