level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	20	198	386	328	-1	
3	1	1	1	0	0	20	198	386	328	-1	
4	1	1	1	1	0	20	198	386	328	-1	
5	1	1	1	1	1	20	198	386	328	95	 
2	1	2	0	0	0	426	209	138	56	-1	
3	1	2	1	0	0	426	209	138	56	-1	
4	1	2	1	1	0	426	209	138	14	-1	
5	1	2	1	1	1	426	209	26	12	95	800
5	1	2	1	1	2	458	209	36	14	95	local;
5	1	2	1	1	3	500	209	7	12	96	7
5	1	2	1	1	4	514	211	50	10	96	remote
4	1	2	1	2	0	426	228	136	12	-1	
5	1	2	1	2	1	440	228	122	12	4	reese
4	1	2	1	3	0	426	248	101	17	-1	
5	1	2	1	3	1	426	248	28	12	0	Eye
5	1	2	1	3	2	459	248	68	12	0	eaat
2	1	3	0	0	0	426	308	169	56	-1	
3	1	3	1	0	0	426	308	169	56	-1	
4	1	3	1	1	0	426	308	147	15	-1	
5	1	3	1	1	1	523	311	50	10	8	recy
4	1	3	1	2	0	426	328	169	12	-1	
5	1	3	1	2	1	426	328	60	12	0	Ese
5	1	3	1	2	2	492	328	26	12	0	ur
5	1	3	1	2	3	515	319	34	31	16	Rect
5	1	3	1	2	4	553	319	42	31	32	enc]
4	1	3	1	3	0	426	347	101	17	-1	
5	1	3	1	3	1	426	348	8	12	0	Ee
5	1	3	1	3	2	440	352	57	12	4	omic
5	1	3	1	3	3	501	347	26	13	34	lad
2	1	4	0	0	0	426	431	156	56	-1	
3	1	4	1	0	0	426	431	156	56	-1	
4	1	4	1	1	0	426	431	156	14	-1	
5	1	4	1	1	1	426	431	35	13	10	YN
5	1	4	1	1	2	509	431	73	13	9	ERs
4	1	4	1	2	0	427	450	119	13	-1	
5	1	4	1	2	1	449	450	46	13	14	ere
5	1	4	1	2	2	502	450	44	13	6	ies
4	1	4	1	3	0	427	470	109	17	-1	
5	1	4	1	3	1	427	470	109	17	0	acme

