level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	0	173	462	373	-1	
3	1	1	1	0	0	0	173	462	373	-1	
4	1	1	1	1	0	0	173	462	373	-1	
5	1	1	1	1	1	0	173	462	373	95	 
2	1	2	0	0	0	468	236	159	33	-1	
3	1	2	1	0	0	468	236	159	33	-1	
4	1	2	1	1	0	468	236	159	18	-1	
5	1	2	1	1	1	468	237	8	13	12	RR
5	1	2	1	1	2	556	236	71	14	0	Lure
4	1	2	1	2	0	469	256	140	13	-1	
5	1	2	1	2	1	469	257	11	12	96	in
5	1	2	1	2	2	486	256	72	13	95	dedicated
5	1	2	1	2	3	564	256	45	13	96	robots
2	1	3	0	0	0	468	295	141	33	-1	
3	1	3	1	0	0	468	295	141	33	-1	
4	1	3	1	1	0	468	295	125	13	-1	
5	1	3	1	1	1	468	295	48	13	14	Ra
5	1	3	1	1	2	524	291	40	26	0	tcule
5	1	3	1	1	3	565	291	32	26	25	(ood
4	1	3	1	2	0	469	315	140	13	-1	
5	1	3	1	2	1	469	316	11	12	96	in
5	1	3	1	2	2	486	315	72	13	96	dedicated
5	1	3	1	2	3	564	315	45	13	96	robots
2	1	4	0	0	0	469	353	133	33	-1	
3	1	4	1	0	0	469	353	133	33	-1	
4	1	4	1	1	0	469	353	133	13	-1	
5	1	4	1	1	1	469	354	56	12	0	BRU
5	1	4	1	1	2	548	349	26	25	0	cile
5	1	4	1	1	3	579	349	26	25	27	od
4	1	4	1	2	0	469	373	115	13	-1	
5	1	4	1	2	1	469	373	64	13	9	Carlee
5	1	4	1	2	2	539	373	45	13	0	ello)

