level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	34	326	502	60	-1	
3	1	1	1	0	0	34	326	502	60	-1	
4	1	1	1	1	0	34	326	502	29	-1	
5	1	1	1	1	1	34	326	150	22	0	eet
5	1	1	1	1	2	100	322	20	37	5	Uc
5	1	1	1	1	3	122	322	35	37	0	late
5	1	1	1	1	4	162	322	38	37	12	oR
5	1	1	1	1	5	202	334	26	14	0	1eM
5	1	1	1	1	6	239	328	25	20	18	at
5	1	1	1	1	7	267	330	88	25	0	Lol
5	1	1	1	1	8	332	322	16	37	0	h)
5	1	1	1	1	9	391	326	145	22	0	AMC)
4	1	1	1	2	0	34	360	133	26	-1	
5	1	1	1	2	1	34	360	133	26	96	community

