level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	181	251	282	26	-1	
3	1	1	1	0	0	181	251	282	26	-1	
4	1	1	1	1	0	181	251	282	26	-1	
5	1	1	1	1	1	181	251	109	26	96	Haptic
5	1	1	1	1	2	303	251	160	21	96	feedback
2	1	2	0	0	0	257	296	19	10	-1	
3	1	2	1	0	0	257	296	19	10	-1	
4	1	2	1	1	0	257	296	19	10	-1	
5	1	2	1	1	1	257	296	19	10	88	Sig
2	1	3	0	0	0	79	321	481	69	-1	
3	1	3	1	0	0	79	321	481	69	-1	
4	1	3	1	1	0	79	321	481	69	-1	
5	1	3	1	1	1	79	321	481	69	4	TAA
2	1	4	0	0	0	150	401	261	10	-1	
3	1	4	1	0	0	150	401	261	10	-1	
4	1	4	1	1	0	150	401	261	10	-1	
5	1	4	1	1	1	150	401	23	10	85	Flip
5	1	4	1	1	2	178	403	11	6	91	in
5	1	4	1	1	3	194	401	49	10	92	polarity
5	1	4	1	1	4	249	404	12	4	92	->
5	1	4	1	1	5	267	402	49	9	96	magnet
5	1	4	1	1	6	321	401	90	10	95	displacement
2	1	5	0	0	0	0	220	640	282	-1	
3	1	5	1	0	0	0	220	640	282	-1	
4	1	5	1	1	0	0	220	640	282	-1	
5	1	5	1	1	1	0	220	640	282	95	 

