level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	0	179	489	68	-1	
3	1	1	1	0	0	0	179	489	68	-1	
4	1	1	1	1	0	0	179	183	19	-1	
5	1	1	1	1	1	0	179	183	19	13	Ee
4	1	1	1	2	0	48	219	441	28	-1	
5	1	1	1	2	1	48	219	95	23	96	Threats
5	1	1	1	2	2	152	223	25	19	96	to
5	1	1	1	2	3	187	226	80	16	96	career
5	1	1	1	2	4	278	226	106	21	96	progress
5	1	1	1	2	5	394	219	95	23	96	themes
2	1	2	0	0	0	48	270	498	42	-1	
3	1	2	1	0	0	48	270	498	42	-1	
4	1	2	1	1	0	48	270	498	42	-1	
5	1	2	1	1	1	48	281	100	21	0	RTTararearere
5	1	2	1	1	2	153	277	41	29	24	Nec}
5	1	2	1	1	3	168	270	239	42	17	{ero
5	1	2	1	1	4	415	281	75	21	96	hamper
5	1	2	1	1	5	497	281	49	17	96	one’s
2	1	3	0	0	0	48	312	150	16	-1	
3	1	3	1	0	0	48	312	150	16	-1	
4	1	3	1	1	0	48	312	150	16	-1	
5	1	3	1	1	1	48	312	61	12	96	career
5	1	3	1	1	2	116	312	82	16	76	progress

