level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	0	179	384	66	-1	
3	1	1	1	0	0	0	179	384	66	-1	
4	1	1	1	1	0	0	179	183	19	-1	
5	1	1	1	1	1	0	179	183	19	12	Ee
4	1	1	1	2	0	47	217	337	28	-1	
5	1	1	1	2	1	47	217	96	23	96	Threats
5	1	1	1	2	2	152	220	25	20	96	to
5	1	1	1	2	3	187	224	80	16	96	career
5	1	1	1	2	4	278	224	106	21	96	progress
2	1	2	0	0	0	48	280	499	49	-1	
3	1	2	1	0	0	48	280	499	49	-1	
4	1	2	1	1	0	48	280	499	22	-1	
5	1	2	1	1	1	48	281	74	21	96	Seeking
5	1	2	1	1	2	129	281	62	17	96	advice
5	1	2	1	1	3	197	280	28	18	96	for
5	1	2	1	1	4	232	281	90	21	96	problems
5	1	2	1	1	5	328	281	40	17	96	that
5	1	2	1	1	6	375	286	32	12	96	can
5	1	2	1	1	7	415	281	75	21	96	hamper
5	1	2	1	1	8	496	280	51	18	96	one’s
4	1	2	1	2	0	48	312	155	17	-1	
5	1	2	1	2	1	48	312	61	13	2	Tim
5	1	2	1	2	2	118	303	29	32	0	olge)
5	1	2	1	2	3	149	312	54	17	4	ke

