level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	0	179	559	83	-1	
3	1	1	1	0	0	0	179	559	83	-1	
4	1	1	1	1	0	0	179	183	19	-1	
5	1	1	1	1	1	0	173	79	35	2	CoE
5	1	1	1	1	2	78	173	109	35	9	La
4	1	1	1	2	0	49	205	510	25	-1	
5	1	1	1	2	1	49	207	75	19	96	Career
5	1	1	1	2	2	133	205	95	21	96	research
5	1	1	1	2	3	240	211	16	14	96	in
5	1	1	1	2	4	268	207	35	19	87	HCI
5	1	1	1	2	5	313	205	84	21	96	focuses
5	1	1	1	2	6	407	211	27	15	96	on
5	1	1	1	2	7	442	205	35	25	96	job
5	1	1	1	2	8	487	205	72	20	96	search
4	1	1	1	3	0	49	236	250	26	-1	
5	1	1	1	3	1	49	237	40	20	96	and
5	1	1	1	3	2	99	236	39	21	96	skill
5	1	1	1	3	3	149	236	150	26	96	development
2	1	2	0	0	0	48	281	535	36	-1	
3	1	2	1	0	0	48	281	535	36	-1	
4	1	2	1	1	0	49	281	534	21	-1	
5	1	2	1	1	1	49	282	103	20	96	Leveraging
5	1	2	1	1	2	158	281	108	21	96	technology
5	1	2	1	1	3	272	281	28	17	96	for
5	1	2	1	1	4	305	281	31	21	96	job
5	1	2	1	1	5	343	281	62	17	96	search
5	1	2	1	1	6	413	288	36	12	59	(Henry
5	1	2	1	1	7	452	289	11	9	59	et
5	1	2	1	1	8	467	288	15	12	70	at,
5	1	2	1	1	9	486	289	30	11	93	2017;
5	1	2	1	1	10	520	288	49	10	22	pillahunt
5	1	2	1	1	11	572	289	11	9	96	et
4	1	2	1	2	0	48	305	167	12	-1	
5	1	2	1	2	1	48	306	15	11	20	Cpe
5	1	2	1	2	2	67	305	95	12	12	te
5	1	2	1	2	3	166	305	49	12	0	Sere)
2	1	3	0	0	0	49	349	474	22	-1	
3	1	3	1	0	0	49	349	474	22	-1	
4	1	3	1	1	0	49	349	474	22	-1	
5	1	3	1	1	1	49	349	59	22	96	Digital
5	1	3	1	1	2	115	349	124	22	96	technologies
5	1	3	1	1	3	247	352	83	19	96	promote
5	1	3	1	1	4	337	350	78	21	96	learning
5	1	3	1	1	5	422	357	66	12	71	(Kou
5	1	3	1	1	6	445	345	10	30	71	&
5	1	3	1	1	7	457	357	31	12	76	cray,
5	1	3	1	1	8	493	357	30	12	93	2018)
2	1	4	0	0	0	49	404	533	21	-1	
3	1	4	1	0	0	49	404	533	21	-1	
4	1	4	1	1	0	49	404	533	21	-1	
5	1	4	1	1	1	49	404	111	17	93	Educational
5	1	4	1	1	2	168	405	120	20	91	e-mentoring
5	1	4	1	1	3	294	404	28	17	96	for
5	1	4	1	1	4	329	404	117	21	96	professional
5	1	4	1	1	5	454	404	128	21	96	development
2	1	5	0	0	0	48	428	482	11	-1	
3	1	5	1	0	0	48	428	482	11	-1	
4	1	5	1	1	0	48	428	482	11	-1	
5	1	5	1	1	1	48	428	43	11	83	(Bierema
5	1	5	1	1	2	95	428	7	9	91	&
5	1	5	1	1	3	106	429	45	10	92	Merriam,
5	1	5	1	1	4	155	429	26	10	93	2002;
5	1	5	1	1	5	185	429	39	10	91	Campell
5	1	5	1	1	6	228	430	9	7	84	et
5	1	5	1	1	7	241	429	13	10	86	al,
5	1	5	1	1	8	258	429	27	10	88	2016;
5	1	5	1	1	9	289	429	28	10	93	Single
5	1	5	1	1	10	321	428	7	9	93	&
5	1	5	1	1	11	332	429	33	10	67	Muller,
5	1	5	1	1	12	369	429	27	10	93	2001;
5	1	5	1	1	13	400	428	51	9	88	Bierema
5	1	5	1	1	14	440	419	10	28	93	&
5	1	5	1	1	15	455	429	44	10	94	Merriam,
5	1	5	1	1	16	503	428	27	11	82	2002)

