level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	48	204	480	58	-1	
3	1	1	1	0	0	48	204	480	58	-1	
4	1	1	1	1	0	48	204	480	26	-1	
5	1	1	1	1	1	48	206	37	20	96	We
5	1	1	1	1	2	96	204	108	22	96	identified
5	1	1	1	1	3	214	204	48	22	96	four
5	1	1	1	1	4	270	208	62	22	96	types
5	1	1	1	1	5	342	204	23	22	96	of
5	1	1	1	1	6	372	211	74	15	96	career
5	1	1	1	1	7	455	205	73	21	96	advice
4	1	1	1	2	0	50	243	115	19	-1	
5	1	1	1	2	1	50	243	115	19	96	responses
2	1	2	0	0	0	49	298	350	20	-1	
3	1	2	1	0	0	49	298	350	20	-1	
4	1	2	1	1	0	49	298	350	20	-1	
5	1	2	1	1	1	49	299	54	15	96	Factor
5	1	2	1	1	2	110	299	14	15	96	1.
5	1	2	1	1	3	131	298	69	16	96	General
5	1	2	1	1	4	207	298	104	16	96	information
5	1	2	1	1	5	319	299	80	19	96	provision
2	1	3	0	0	0	49	272	469	125	-1	
3	1	3	1	0	0	49	272	466	121	-1	
4	1	3	1	1	0	474	272	25	48	-1	
5	1	3	1	1	1	474	272	25	48	43	z
4	1	3	1	2	0	49	328	469	69	-1	
5	1	3	1	2	1	49	354	54	15	96	Factor
5	1	3	1	2	2	109	354	15	15	96	2.
5	1	3	1	2	3	132	354	140	19	96	Encouragement
5	1	3	1	2	4	460	328	58	69	40	ee)
2	1	4	0	0	0	49	408	211	20	-1	
3	1	4	1	0	0	49	408	211	20	-1	
4	1	4	1	1	0	49	408	211	20	-1	
5	1	4	1	1	1	49	409	54	15	97	Factor
5	1	4	1	1	2	109	409	15	15	92	3.
5	1	4	1	1	3	132	408	128	20	92	Role-modeling
2	1	5	0	0	0	48	457	320	37	-1	
3	1	5	1	0	0	48	457	320	37	-1	
4	1	5	1	1	0	49	457	165	15	-1	
5	1	5	1	1	1	49	457	54	15	96	Factor
5	1	5	1	1	2	109	458	15	14	96	4.
5	1	5	1	1	3	131	457	83	15	96	Guidance
4	1	5	1	2	0	48	484	320	10	-1	
5	1	5	1	2	1	48	484	120	10	0	St
5	1	5	1	2	2	159	472	15	30	25	ee
5	1	5	1	2	3	191	484	30	8	16	eee

