level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	0	179	297	69	-1	
3	1	1	1	0	0	0	179	297	69	-1	
4	1	1	1	1	0	0	179	183	19	-1	
5	1	1	1	1	1	0	179	183	19	24	Ce
4	1	1	1	2	0	50	219	247	29	-1	
5	1	1	1	2	1	50	221	82	27	96	Design
5	1	1	1	2	2	144	219	153	28	95	Implications
2	1	2	0	0	0	48	281	464	44	-1	
3	1	2	1	0	0	48	281	464	44	-1	
4	1	2	1	1	0	49	281	463	21	-1	
5	1	2	1	1	1	49	282	43	16	96	How
5	1	2	1	1	2	98	286	33	12	96	can
5	1	2	1	1	3	138	286	28	12	96	we
5	1	2	1	1	4	173	281	61	21	96	design
5	1	2	1	1	5	243	281	59	17	96	better
5	1	2	1	1	6	308	281	137	17	96	career-related
5	1	2	1	1	7	452	281	60	17	96	online
4	1	2	1	2	0	48	307	137	18	-1	
5	1	2	1	2	1	48	307	137	18	14	ores

