level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	50	221	218	20	-1	
3	1	1	1	0	0	50	221	218	20	-1	
4	1	1	1	1	0	50	221	218	20	-1	
5	1	1	1	1	1	50	221	102	20	96	Research
5	1	1	1	1	2	163	227	105	14	96	overview
2	1	2	0	0	0	48	281	450	153	-1	
3	1	2	1	0	0	48	281	77	21	-1	
4	1	2	1	1	0	48	281	77	21	-1	
5	1	2	1	1	1	48	281	54	21	96	Study
5	1	2	1	1	2	110	282	15	16	96	1.
3	1	2	2	0	0	48	314	450	54	-1	
4	1	2	2	1	0	97	314	401	21	-1	
5	1	2	2	1	1	97	315	45	18	90	RQ1:
5	1	2	2	1	2	149	315	98	20	96	Taxonomy
5	1	2	2	1	3	254	314	20	17	97	of
5	1	2	2	1	4	280	319	61	12	97	career
5	1	2	2	1	5	348	314	61	17	97	advice
5	1	2	2	1	6	417	316	81	19	96	requests
4	1	2	2	2	0	48	347	77	21	-1	
5	1	2	2	2	1	48	347	54	21	96	Study
5	1	2	2	2	2	109	347	16	17	96	2.
3	1	2	3	0	0	97	380	269	21	-1	
4	1	2	3	1	0	97	380	269	21	-1	
5	1	2	3	1	1	97	380	45	19	77	RQ2:
5	1	2	3	1	2	150	380	64	17	96	Career
5	1	2	3	1	3	221	385	86	16	96	response
5	1	2	3	1	4	314	382	52	19	96	types
3	1	2	4	0	0	97	412	273	22	-1	
4	1	2	4	1	0	97	412	273	22	-1	
5	1	2	4	1	1	97	413	45	19	84	RQ3:
5	1	2	4	1	2	149	413	53	17	97	Value
5	1	2	4	1	3	209	412	20	18	96	of
5	1	2	4	1	4	234	413	32	17	96	the
5	1	2	4	1	5	274	418	96	16	96	responses

