level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	51	221	192	25	-1	
3	1	1	1	0	0	51	221	192	25	-1	
4	1	1	1	1	0	51	221	192	25	-1	
5	1	1	1	1	1	51	221	64	25	95	Pulp
5	1	1	1	1	2	130	222	113	19	95	Friction
2	1	2	0	0	0	136	283	12	16	-1	
3	1	2	1	0	0	136	283	12	16	-1	
4	1	2	1	1	0	136	283	12	16	-1	
5	1	2	1	1	1	136	283	12	16	88	g
2	1	3	0	0	0	133	307	8	26	-1	
3	1	3	1	0	0	133	307	8	26	-1	
4	1	3	1	1	0	133	307	8	7	-1	
5	1	3	1	1	1	133	307	8	7	75	¥
4	1	3	1	2	0	133	322	4	11	-1	
5	1	3	1	2	1	133	322	4	11	64	)
2	1	4	0	0	0	260	273	273	71	-1	
3	1	4	1	0	0	260	273	273	71	-1	
4	1	4	1	1	0	260	273	182	13	-1	
5	1	4	1	1	1	260	273	44	13	96	Back
5	1	4	1	1	2	312	273	20	13	96	of
5	1	4	1	1	3	338	273	33	13	96	the
5	1	4	1	1	4	379	273	63	13	96	device
4	1	4	1	2	0	260	300	265	16	-1	
5	1	4	1	2	1	260	300	45	13	96	Poke
5	1	4	1	2	2	313	300	47	13	96	from
5	1	4	1	2	3	368	300	86	13	96	different
5	1	4	1	2	4	462	300	63	16	96	angles
4	1	4	1	3	0	260	327	273	17	-1	
5	1	4	1	3	1	260	327	37	13	96	Rub
5	1	4	1	3	2	304	327	43	13	96	with
5	1	4	1	3	3	356	327	86	13	96	different
5	1	4	1	3	4	450	329	83	15	95	patterns
2	1	5	0	0	0	258	409	208	67	-1	
3	1	5	1	0	0	258	409	208	67	-1	
4	1	5	1	1	0	258	409	208	13	-1	
5	1	5	1	1	1	258	409	85	13	96	Addition
5	1	5	1	1	2	352	409	20	13	96	of
5	1	5	1	1	3	378	409	88	13	96	vibration
4	1	5	1	2	0	260	436	162	13	-1	
5	1	5	1	2	1	260	436	45	13	96	Poke
5	1	5	1	2	2	313	439	11	9	96	+
5	1	5	1	2	3	331	436	91	13	96	Vibration
4	1	5	1	3	0	260	463	189	13	-1	
5	1	5	1	3	1	260	464	71	12	96	Pattern
5	1	5	1	3	2	339	466	11	9	95	+
5	1	5	1	3	3	357	463	92	13	95	Vibration
2	1	6	0	0	0	0	174	640	372	-1	
3	1	6	1	0	0	0	174	640	372	-1	
4	1	6	1	1	0	0	174	640	372	-1	
5	1	6	1	1	1	0	174	640	372	95	 

