level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	51	221	301	20	-1	
3	1	1	1	0	0	51	221	301	20	-1	
4	1	1	1	1	0	51	221	301	20	-1	
5	1	1	1	1	1	51	222	75	19	96	Main
5	1	1	1	1	2	139	221	213	20	96	Contributions
2	1	2	0	0	0	50	282	527	39	-1	
3	1	2	1	0	0	50	282	527	39	-1	
4	1	2	1	1	0	50	282	527	17	-1	
5	1	2	1	1	1	50	282	15	13	96	>
5	1	2	1	1	2	75	282	72	17	84	Explore
5	1	2	1	1	3	156	282	32	13	96	the
5	1	2	1	1	4	197	286	32	9	96	use
5	1	2	1	1	5	237	282	20	13	96	of
5	1	2	1	1	6	264	282	32	13	96	the
5	1	2	1	1	7	303	283	99	16	96	periphery
5	1	2	1	1	8	408	282	20	13	95	of
5	1	2	1	1	9	434	282	32	13	93	the
5	1	2	1	1	10	475	282	102	17	91	finger-pad
4	1	2	1	2	0	64	305	200	16	-1	
5	1	2	1	2	1	64	305	28	13	96	for
5	1	2	1	2	2	100	305	61	16	96	haptic
5	1	2	1	2	3	168	305	96	15	96	feedback,
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

