level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	51	221	158	20	-1	
3	1	1	1	0	0	51	221	158	20	-1	
4	1	1	1	1	0	51	221	158	20	-1	
5	1	1	1	1	1	51	221	158	20	96	Evaluation
2	1	2	0	0	0	226	415	199	21	-1	
3	1	2	1	0	0	226	415	199	21	-1	
4	1	2	1	1	0	226	415	199	21	-1	
5	1	2	1	1	1	226	416	74	14	0	10mm/s_
5	1	2	1	1	2	330	415	11	21	0	\
5	1	2	1	1	3	350	417	19	11	94	20
5	1	2	1	1	4	376	416	49	14	96	mm/s
2	1	3	0	0	0	187	430	317	40	-1	
3	1	3	1	0	0	187	430	317	40	-1	
4	1	3	1	1	0	187	430	317	40	-1	
5	1	3	1	1	1	179	426	112	48	0	inp
5	1	3	1	1	2	299	426	120	48	0	alanget
5	1	3	1	1	3	427	426	80	48	0	deri
2	1	4	0	0	0	264	479	210	27	-1	
3	1	4	1	0	0	264	479	210	27	-1	
4	1	4	1	1	0	279	479	195	15	-1	
5	1	4	1	1	1	323	480	10	10	49	4
5	1	4	1	1	2	393	479	10	12	86	6
5	1	4	1	1	3	464	480	10	11	93	8
4	1	4	1	2	0	264	492	162	14	-1	
5	1	4	1	2	1	264	492	51	13	96	Time
5	1	4	1	2	2	324	493	102	13	96	(seconds)
2	1	5	0	0	0	0	174	640	372	-1	
3	1	5	1	0	0	0	174	640	372	-1	
4	1	5	1	1	0	0	174	640	372	-1	
5	1	5	1	1	1	0	174	640	372	95	 

