level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	95	225	169	21	-1	
3	1	1	1	0	0	95	225	169	21	-1	
4	1	1	1	1	0	95	225	169	21	-1	
5	1	1	1	1	1	95	226	43	20	96	Two
5	1	1	1	1	2	147	225	117	21	95	interfaces
2	1	2	0	0	0	289	461	62	8	-1	
3	1	2	1	0	0	289	461	62	8	-1	
4	1	2	1	1	0	289	461	62	8	-1	
5	1	2	1	1	1	289	461	62	8	71	VoiceAssist
2	1	3	0	0	0	74	174	492	372	-1	
3	1	3	1	0	0	74	174	492	372	-1	
4	1	3	1	1	0	74	174	492	372	-1	
5	1	3	1	1	1	74	174	492	372	95	 

