level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	183	215	277	35	-1	
3	1	1	1	0	0	183	215	277	35	-1	
4	1	1	1	1	0	183	215	277	35	-1	
5	1	1	1	1	1	183	215	277	35	96	Background
2	1	2	0	0	0	51	279	416	128	-1	
3	1	2	1	0	0	51	279	362	14	-1	
4	1	2	1	1	0	51	279	362	14	-1	
5	1	2	1	1	1	51	282	6	5	76	*
5	1	2	1	1	2	72	279	39	11	96	How
5	1	2	1	1	3	118	279	22	11	96	do
5	1	2	1	1	4	147	282	25	8	96	we
5	1	2	1	1	5	179	282	59	8	95	ensure
5	1	2	1	1	6	245	279	57	11	95	ethical
5	1	2	1	1	7	310	279	103	14	96	algorithms?
3	1	2	2	0	0	51	317	416	90	-1	
4	1	2	2	1	0	51	317	416	14	-1	
5	1	2	2	1	1	51	320	6	5	57	*
5	1	2	2	1	2	72	317	87	11	96	“Fairness,
5	1	2	2	1	3	167	317	126	14	95	Accountability
5	1	2	2	1	4	301	317	31	11	96	and
5	1	2	2	1	5	340	317	127	14	96	Transparency”
4	1	2	2	2	0	73	355	277	14	-1	
5	1	2	2	2	1	73	358	6	5	72	*
5	1	2	2	2	2	94	355	170	14	90	Non-discriminatory
5	1	2	2	2	3	271	355	79	13	96	(fairness)
4	1	2	2	3	0	73	393	343	14	-1	
5	1	2	2	3	1	73	396	6	5	70	+
5	1	2	2	3	2	93	393	104	11	93	Answerable
5	1	2	2	3	3	204	394	16	9	96	to
5	1	2	2	3	4	228	396	47	8	96	users
5	1	2	2	3	5	282	393	134	14	95	(accountability)
2	1	3	0	0	0	73	431	402	14	-1	
3	1	3	1	0	0	73	431	402	14	-1	
4	1	3	1	1	0	73	431	402	14	-1	
5	1	3	1	1	1	73	434	6	5	53	+
5	1	3	1	1	2	93	431	105	13	94	Transparent
5	1	3	1	1	3	205	431	50	11	96	about
5	1	3	1	1	4	262	431	80	14	96	workings
5	1	3	1	1	5	350	431	125	13	96	(transparency)
2	1	4	0	0	0	0	174	640	372	-1	
3	1	4	1	0	0	0	174	640	372	-1	
4	1	4	1	1	0	0	174	640	372	-1	
5	1	4	1	1	1	0	174	640	372	95	 

