level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	161	209	312	29	-1	
3	1	1	1	0	0	161	209	312	29	-1	
4	1	1	1	1	0	161	209	312	29	-1	
5	1	1	1	1	1	161	209	121	29	95	Miners’
5	1	1	1	1	2	299	209	174	29	96	Motivation
2	1	2	0	0	0	35	284	446	20	-1	
3	1	2	1	0	0	35	284	446	20	-1	
4	1	2	1	1	0	35	284	446	20	-1	
5	1	2	1	1	1	35	290	5	5	23	+
5	1	2	1	1	2	59	284	71	20	96	Earning
5	1	2	1	1	3	139	284	79	20	96	potential
5	1	2	1	1	4	225	284	71	20	96	through
5	1	2	1	1	5	304	284	94	16	96	fee-based
5	1	2	1	1	6	407	285	74	15	96	rewards
2	1	3	0	0	0	35	347	550	42	-1	
3	1	3	1	0	0	35	347	550	42	-1	
4	1	3	1	1	0	35	347	550	20	-1	
5	1	3	1	1	1	35	353	5	5	46	+
5	1	3	1	1	2	59	347	80	20	96	Enjoying
5	1	3	1	1	3	148	347	59	16	96	limited
5	1	3	1	1	4	216	347	91	20	96	regulation
5	1	3	1	1	5	316	347	88	20	96	regarding
5	1	3	1	1	6	412	347	74	16	96	taxation
5	1	3	1	1	7	494	347	17	16	96	of
5	1	3	1	1	8	518	347	67	16	96	miners’
4	1	3	1	2	0	59	373	74	16	-1	
5	1	3	1	2	1	59	373	74	16	95	rewards
2	1	4	0	0	0	35	435	490	20	-1	
3	1	4	1	0	0	35	435	490	20	-1	
4	1	4	1	1	0	35	435	490	20	-1	
5	1	4	1	1	1	35	441	5	5	35	+
5	1	4	1	1	2	59	435	135	20	95	Experimenting
5	1	4	1	1	3	201	435	37	16	93	with
5	1	4	1	1	4	247	435	59	16	92	bitcoin
5	1	4	1	1	5	315	435	99	16	92	blockchain
5	1	4	1	1	6	421	435	104	20	96	technology
2	1	5	0	0	0	0	174	640	372	-1	
3	1	5	1	0	0	0	174	640	372	-1	
4	1	5	1	1	0	0	174	640	372	-1	
5	1	5	1	1	1	0	174	640	372	95	 

