level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	111	209	411	37	-1	
3	1	1	1	0	0	111	209	411	37	-1	
4	1	1	1	1	0	111	209	411	37	-1	
5	1	1	1	1	1	111	209	191	29	96	Theoretical
5	1	1	1	1	2	320	209	202	37	96	Implications
2	1	2	0	0	0	324	289	285	61	-1	
3	1	2	1	0	0	324	289	285	61	-1	
4	1	2	1	1	0	324	289	281	17	-1	
5	1	2	1	1	1	324	289	46	13	96	Model
5	1	2	1	1	2	377	289	14	13	96	of
5	1	2	1	1	3	396	290	34	12	95	trust
5	1	2	1	1	4	436	293	53	13	93	among
5	1	2	1	1	5	496	290	49	12	91	bitcoin
5	1	2	1	1	6	553	293	52	9	96	miners
4	1	2	1	2	0	331	315	278	13	-1	
5	1	2	1	2	1	331	322	9	2	83	—
5	1	2	1	2	2	352	315	51	13	90	Bitcoin
5	1	2	1	2	3	410	316	34	12	94	trust
5	1	2	1	2	4	449	315	83	13	96	framework
5	1	2	1	2	5	539	315	35	13	96	(Sas
5	1	2	1	2	6	580	315	29	13	96	and
4	1	2	1	3	0	351	337	135	13	-1	
5	1	2	1	3	1	351	337	88	13	89	Khairuddin,
5	1	2	1	3	2	447	337	39	12	93	2015
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

