level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	25	221	573	25	-1	
3	1	1	1	0	0	25	221	573	25	-1	
4	1	1	1	1	0	25	221	573	25	-1	
5	1	1	1	1	1	25	223	93	23	96	Prepare
5	1	1	1	1	2	126	221	100	25	93	example
5	1	1	1	1	3	233	232	8	3	92	-
5	1	1	1	1	4	248	222	60	19	93	Train
5	1	1	1	1	5	316	223	219	23	91	Context-Response
5	1	1	1	1	6	544	221	54	20	96	links
2	1	2	0	0	0	331	311	67	86	-1	
3	1	2	1	0	0	331	311	67	86	-1	
4	1	2	1	1	0	331	311	67	86	-1	
5	1	2	1	1	1	331	311	67	86	23	Ef
2	1	3	0	0	0	33	271	148	12	-1	
3	1	3	1	0	0	33	271	148	12	-1	
4	1	3	1	1	0	33	271	148	12	-1	
5	1	3	1	1	1	33	275	6	7	46	e
5	1	3	1	1	2	56	271	46	12	96	Pinder
5	1	3	1	1	3	107	272	13	11	95	et
5	1	3	1	1	4	125	271	15	12	95	al.
5	1	3	1	1	5	146	271	35	12	96	2019
2	1	4	0	0	0	0	174	640	372	-1	
3	1	4	1	0	0	0	174	640	372	-1	
4	1	4	1	1	0	0	174	640	372	-1	
5	1	4	1	1	1	0	174	640	372	95	 

